	A_tot	Perf_tot	Perf_area
109	1.22749029736285e-05	5	5.0999514337260375e-06
110	1.113348215955114e-05	4	3.4437225977259334e-06
111	1.3503443072007153e-05	6	6.019853751554035e-06
112	9.614815163291522e-06	3	1.9461689914756483e-06
113	8.367794389685266e-06	3	1.7328919642267783e-06
114	1.1647837808896761e-05	5	4.663849285591406e-06
115	1.0181213281509026e-05	6	4.8220214074523325e-06
116	9.650119082685567e-06	4	2.6840570678723326e-06
117	1.0173994914927786e-05	4	2.627190317744626e-06
118	1.0167999372342445e-05	4	2.4237277184168793e-06
119	1.2789398339897934e-05	5	5.2900639361222235e-06
120	1.5121832139880785e-05	9	7.707544122423717e-06
121	1.0134717054625114e-05	3	1.8692113194600705e-06
122	1.1810089854912047e-05	4	3.996079709973462e-06
123	9.725936137373733e-06	3	2.033207845420541e-06
124	9.588874093923295e-06	4	3.3630564817285907e-06
125	1.2901719675152233e-05	3	5.318334991781437e-06
126	1.0586469990723335e-05	3	2.5482568017637147e-06
127	8.194182853798688e-06	1	4.494865073746302e-07
128	9.372648326315301e-06	5	2.408772968099316e-06
129	1.55562092823267e-05	4	8.906478409050875e-06
130	8.236089589431513e-06	3	2.0625328271243613e-06
131	9.503341518493537e-06	4	2.937209625247008e-06
132	1.0774162120867882e-05	5	2.9429262426835335e-06
133	8.051607451089095e-06	3	1.3952815600858612e-06
134	9.209006400592017e-06	2	1.6737503802111964e-06
135	9.75013035335929e-06	3	2.558595124162083e-06
136	1.2170686663030108e-05	4	4.431938063346234e-06
137	9.499296701734635e-06	2	1.6880032407516097e-06
138	9.096366834928653e-06	3	2.9033172965403162e-06
139	9.28912749952864e-06	3	2.183409644409503e-06
140	7.929162896180919e-06	3	1.3863849284988975e-06
141	8.367387484192481e-06	3	1.4191031173930359e-06
142	1.0552335585264928e-05	5	3.0283974237745394e-06
143	9.154211357395021e-06	2	9.306713374302461e-07
144	1.079163651263411e-05	3	3.136313354269061e-06
145	1.1640520709393569e-05	3	4.349489308391741e-06
146	1.2818719370682758e-05	5	5.386340626487745e-06
147	1.1447234347409795e-05	7	3.667773827849562e-06
148	1.112080379849329e-05	2	3.463809396076302e-06
149	9.374558580442615e-06	3	2.828099954090047e-06
150	8.854354517223536e-06	4	2.1197985617464704e-06
151	1.731301503714901e-05	4	9.327895176155742e-06
152	1.1984730427144947e-05	4	3.410637527582831e-06
153	9.965844845191507e-06	4	2.315746919319286e-06
154	1.173082898794615e-05	7	4.3773225338461485e-06
155	1.0606193706280931e-05	4	2.8277226981498207e-06
156	9.424794784556212e-06	4	1.7818771830229073e-06
157	9.239965217937017e-06	5	2.3404445427504992e-06
158	8.554113091486135e-06	4	2.321311161111567e-06
159	1.0412293582968237e-05	4	3.0303605022702187e-06
160	1.3749529425724614e-05	8	6.729779165922506e-06
161	1.378731928479137e-05	7	6.457332506191317e-06
162	9.446285068572435e-06	1	1.2575110477211865e-06
163	8.436145020693776e-06	3	1.3748862350568616e-06
164	1.132913086063472e-05	4	4.326268880689962e-06
165	1.3437575924665583e-05	4	4.372001299242965e-06
166	8.599043150127362e-06	2	1.11595091105463e-06
167	1.0060480408674778e-05	4	2.3733236679063864e-06
168	1.657397581678731e-05	4	7.449175478448742e-06
169	8.757860969335565e-06	6	2.939288928843136e-06
170	9.465152645408824e-06	2	2.5607856571923824e-06
171	8.51411838509044e-06	2	1.2263124986723214e-06
172	9.092657887938277e-06	3	1.4225496769811487e-06
173	1.0378119396681365e-05	1	3.354462799683394e-06
174	7.947982419618645e-06	2	8.252928506534978e-07
175	1.0639996986304671e-05	4	3.1506032284586288e-06
176	8.68069640323005e-06	2	1.5218414785778921e-06
177	1.1054440075960808e-05	5	4.6134629367027995e-06
178	1.2806737574113008e-05	7	4.86747193991182e-06
179	8.00588792222522e-06	3	1.5576749281702803e-06
180	1.0699212800827317e-05	2	3.260680770861563e-06
181	7.508242402680583e-06	1	7.543244202298935e-07
182	1.2141521778464698e-05	4	4.676365211196526e-06
183	1.3245994606350243e-05	3	5.4415652966239524e-06
184	1.1718049752804214e-05	6	5.6956686171648524e-06
185	1.3539800308192816e-05	5	4.859075650719967e-06
186	9.209421670116582e-06	2	8.079668011445708e-07
187	1.3849009986485403e-05	5	5.246728819805937e-06
188	1.0937343853028843e-05	4	4.283885083947657e-06
189	1.0505119106523779e-05	3	3.881583968475944e-06
190	1.17117578086017e-05	2	3.421105521597874e-06
191	1.002823929421211e-05	2	2.74753927615366e-06
192	1.0189217637728813e-05	4	3.519713562563836e-06
193	1.517373677539084e-05	8	7.971552626422251e-06
194	1.1943220854896622e-05	8	4.796120992365744e-06
195	9.499895260339174e-06	7	3.6595256969737884e-06
196	1.3820292324031651e-05	4	5.779635502317906e-06
197	7.890299434692279e-06	1	4.405087225449476e-07
198	9.884700913263236e-06	3	1.857031800266629e-06
199	1.4401747825841152e-05	4	6.296756864035208e-06
200	8.354882957794126e-06	4	1.7099138578672208e-06
201	1.1943191659888454e-05	5	5.140668480511444e-06
202	9.430201819951835e-06	3	2.7877652517242645e-06
203	1.3474429642613658e-05	4	5.528109100502367e-06
204	1.001676299373598e-05	2	8.509513642474199e-07
205	1.2186429547138044e-05	6	4.766011231331069e-06
206	8.099258430330295e-06	1	4.6978910426160047e-07
207	9.980358827433511e-06	3	1.4579890324970075e-06
208	8.338169573563e-06	3	1.574137382477369e-06
209	1.157783313356278e-05	3	3.878416613188572e-06
210	1.444695090576081e-05	5	6.657647336648389e-06
211	1.1437941310325455e-05	7	4.972485605273175e-06
212	1.2987337645864704e-05	7	5.374800798296509e-06
213	1.1094218353545388e-05	4	3.944354455046259e-06
214	8.264627971843365e-06	4	2.0883292000772003e-06
215	1.12021629564284e-05	7	4.913077312642003e-06
216	9.855565395472202e-06	3	2.5433538500834177e-06
217	1.257340242824725e-05	4	5.0191731201681225e-06
218	8.017187294825406e-06	4	1.8992475202461437e-06
219	1.1621388383424328e-05	4	4.365905471001758e-06
220	8.972728007116537e-06	2	1.1859811839085123e-06
221	9.33005078608748e-06	3	2.1971789296796982e-06
222	1.0110250374763519e-05	3	2.3307567796254235e-06
223	9.343268629107838e-06	3	1.8474852810245343e-06
224	1.1960715428718616e-05	3	4.526287078688331e-06
225	1.182350897453572e-05	4	3.6561740705699363e-06
226	8.026518508809406e-06	4	2.297220616620659e-06
227	1.0092572783835691e-05	2	2.1636148815314043e-06
228	1.112387090087099e-05	3	3.2974121591349443e-06
229	9.563582432798398e-06	2	1.5476268998883106e-06
230	1.1711157849718995e-05	3	3.4318370498395616e-06
231	1.3235287699703079e-05	5	4.84953678226306e-06
232	1.3995371373979143e-05	6	6.225953654495077e-06
233	1.0150261978126681e-05	4	3.0651982829458675e-06
234	9.481921202786744e-06	3	2.0995589268025723e-06
235	1.4053278914977949e-05	6	7.170909766596373e-06
236	1.1397577284633178e-05	3	4.441973155672298e-06
237	1.0785792589898985e-05	5	4.405430815924992e-06
238	7.027372021463432e-06	2	6.87514863689214e-07
239	1.1263229860929544e-05	4	1.9664203127127307e-06
240	1.3209698482543228e-05	5	5.084144057161636e-06
241	9.819123187272842e-06	3	1.4762819981278718e-06
242	1.1714980281255072e-05	3	4.1556515144748365e-06
243	1.10653300536474e-05	4	2.5283217353150037e-06
244	1.1651454540525718e-05	8	5.126005939086735e-06
245	1.2256233543955575e-05	7	5.047217851754909e-06
246	1.211864984324832e-05	4	4.527385826876963e-06
247	1.1993631976414192e-05	4	2.819900596289811e-06
248	8.22741029455866e-06	1	4.405087225449476e-07
249	9.018066515649079e-06	4	2.581336781987734e-06
250	1.6518541129813674e-05	8	9.47515147895932e-06
251	9.235289004823944e-06	3	2.2513436698625653e-06
252	1.224103426914767e-05	3	4.7593225130017815e-06
253	9.566004953299343e-06	8	3.820469854826277e-06
254	1.1328083762037525e-05	5	3.870995976336099e-06
255	1.2048779812094591e-05	4	4.4639423113511185e-06
256	7.946705351976227e-06	2	9.722940232991282e-07
257	9.542107540253095e-06	4	2.344238794181105e-06
258	9.288620898793307e-06	2	1.6977021891577394e-06
259	9.553833003184404e-06	4	2.6505005302234226e-06
260	9.916220895165105e-06	2	1.0189348818586164e-06
261	1.0308335574870697e-05	3	1.875962299286047e-06
262	1.123439920193627e-05	5	4.180512728383288e-06
263	7.507876312739602e-06	2	1.2810186968253016e-06
264	1.4778834102431892e-05	6	6.500535735343241e-06
265	9.59028686544996e-06	1	9.59265793058733e-07
266	8.423365681095378e-06	2	1.022634728925663e-06
267	1.3420473448292412e-05	5	5.463910905629481e-06
268	1.278157567129718e-05	6	5.6265188436540315e-06
269	1.153264819710533e-05	2	3.4544646294378763e-06
270	1.0069725707682964e-05	1	3.953254014073172e-07
271	1.1885371046380467e-05	6	4.457913469531889e-06
272	8.866258775622915e-06	5	2.800872044158876e-06
273	1.7189250542860605e-05	6	9.268520771899918e-06
274	9.520178055314954e-06	3	1.5813461830448266e-06
275	9.523353978452466e-06	3	2.1983734469694292e-06
276	1.0342332097851969e-05	4	3.2010021980712923e-06
277	1.1779486249331022e-05	5	4.55339744701542e-06
278	8.292079258500543e-06	5	2.428491352996174e-06
279	1.1042977864021756e-05	4	4.763879781306785e-06
280	1.2633268540178607e-05	3	3.0080463421101156e-06
281	7.978350325887874e-06	1	5.701000378876329e-07
282	9.027736863732254e-06	5	2.8869304595163444e-06
283	1.1176634259661227e-05	4	4.44493058145143e-06
284	8.60167305332373e-06	3	2.0108320979098313e-06
285	1.04336755017029e-05	2	2.5256084855732124e-06
286	9.212670606823425e-06	5	2.3907409752295242e-06
287	9.173777891310375e-06	3	1.5361541317618252e-06
288	8.90711744999503e-06	2	1.3639590536541538e-06
289	1.2705117277120974e-05	6	4.1832203036508e-06
290	1.2487991167289947e-05	3	3.39169205058229e-06
291	7.889045463528111e-06	2	8.347677508478785e-07
292	1.2733279639554393e-05	4	4.497110384080312e-06
293	9.489584897478189e-06	2	1.981289779360007e-06
294	1.1984053398541528e-05	4	3.1336576431471783e-06
295	8.53912881338449e-06	4	1.8925389057967496e-06
296	8.728545895883539e-06	1	1.654116360473593e-06
297	1.1354749184149939e-05	4	3.6675092607694652e-06
298	1.1823117739128777e-05	2	3.481419611033748e-06
299	1.0267279948827275e-05	6	3.733883404610314e-06
300	9.197404181563242e-06	2	1.365876820410825e-06
301	1.2267331809214691e-05	9	6.497615305717607e-06
302	9.240901188395416e-06	3	2.250119772352762e-06
303	9.205619445896745e-06	3	1.8575822951475557e-06
304	8.573185816422064e-06	2	1.0887331386019414e-06
305	9.442920532054124e-06	3	2.7462528691933068e-06
306	9.575141773734832e-06	1	1.5355446211603613e-06
307	6.908907121283273e-06	3	1.4414363242214823e-06
308	8.988258033115487e-06	2	1.547689989944161e-06
309	1.3375564116782519e-05	6	5.78272196214545e-06
310	9.136689721817571e-06	3	2.1047288301061685e-06
311	9.3075202740638e-06	2	2.7545938804239032e-06
312	1.1722732806999717e-05	7	4.625436735678166e-06
313	9.878239276531156e-06	6	4.898396645675322e-06
314	7.94945723171333e-06	2	7.828329282978197e-07
315	9.19477793719343e-06	3	2.481660489735884e-06
316	9.228941961414807e-06	2	1.0810452608583584e-06
317	1.1957272782642641e-05	7	4.176564675399905e-06
318	1.1239340027320372e-05	3	2.4464973912428792e-06
319	8.132085541710821e-06	3	1.578796021277056e-06
320	1.2452211537513087e-05	5	4.842748643922489e-06
321	8.913688742766206e-06	2	1.422166396448578e-06
322	1.3960480626782593e-05	4	5.759056775627419e-06
323	1.0096580413206686e-05	3	1.9098437703387578e-06
324	9.053071040756498e-06	0	0.0
325	8.87678521091953e-06	3	2.2022161576699314e-06
326	1.1649034341660029e-05	5	4.853772227205112e-06
327	1.0250850269726289e-05	1	1.8973895513429498e-06
328	1.2148386272882037e-05	5	4.621661857795256e-06
329	9.30001108181571e-06	1	6.089690096301775e-07
330	9.422359851060658e-06	2	9.102532220292285e-07
331	1.0448728418214542e-05	3	1.907925927335867e-06
332	1.0493397163159264e-05	4	3.277053130837627e-06
333	9.187070229216945e-06	4	2.3399834631638194e-06
334	1.2487848217733413e-05	4	4.652123151687076e-06
335	1.101408393571005e-05	6	3.4488474337981315e-06
336	8.135019459095999e-06	4	2.194400581063906e-06
337	8.702386197128468e-06	3	1.404407026851794e-06
338	1.3193816596485707e-05	4	6.498547474015232e-06
339	8.932916316867474e-06	3	2.261955631647031e-06
340	1.1871200477500708e-05	5	3.070835491481686e-06
341	7.851233675464798e-06	0	0.0
342	1.028599235187255e-05	4	3.069227126216818e-06
343	1.091750072265895e-05	4	3.2426916867205125e-06
344	1.031717393510957e-05	6	3.3038652145496474e-06
345	8.788797680715361e-06	1	2.133165762819273e-06
346	1.3463636583965806e-05	3	3.85170562400299e-06
347	9.358787682233225e-06	1	4.707291618058323e-07
348	1.2293526304272586e-05	5	5.207022969469816e-06
349	1.1582212275834347e-05	4	3.814807681752159e-06
350	9.516708765345022e-06	2	1.7004777051545661e-06
351	1.2112843246225843e-05	7	5.050758421459264e-06
352	8.225607925076382e-06	3	2.0277693122062148e-06
353	1.1425568796708718e-05	4	4.656524515327048e-06
354	8.139916680359003e-06	2	1.8293509920710139e-06
355	9.813537863182211e-06	5	3.4758928302064864e-06
356	1.1462581280317816e-05	5	3.7994371895753265e-06
357	9.436390865184646e-06	2	2.1006899696062803e-06
358	8.580797704628104e-06	5	2.557424059778163e-06
359	1.2533524999044777e-05	5	5.086940609909766e-06
360	1.3268863357450074e-05	6	5.7442307187407615e-06
361	9.763982588706244e-06	3	2.2609648627305713e-06
362	1.6197503973256164e-05	6	9.294501545506572e-06
363	1.0514195895630007e-05	4	4.691314264376394e-06
364	1.1065856818085808e-05	3	3.692672242835839e-06
365	9.821249787248287e-06	3	1.7988958142466527e-06
366	1.6231776112956946e-05	6	8.601013930186981e-06
367	9.654451523217356e-06	4	3.386477955305297e-06
368	1.1135519490403634e-05	9	4.285534894166471e-06
369	8.020753393748415e-06	0	0.0
370	9.94983694134594e-06	3	2.171938191088613e-06
371	9.348594141640908e-06	3	1.450459650068178e-06
372	1.3083708029508537e-05	5	5.6108719094097475e-06
373	9.279477269678704e-06	2	9.876131456910978e-07
374	1.1575031858277592e-05	4	3.3345508953194158e-06
375	1.0128747564627553e-05	5	3.0797743230523922e-06
376	7.944057147926281e-06	2	1.0650297732104408e-06
377	1.8335730230330895e-05	7	1.0464200264220167e-05
378	1.1597707611558738e-05	4	4.601383495396184e-06
379	1.0404176240521238e-05	4	2.997155470442676e-06
380	8.132589624814135e-06	1	4.685093724528968e-07
381	1.055390227686858e-05	4	2.708898756235214e-06
382	1.2703759448928475e-05	3	5.252045621966614e-06
383	1.0336839046168507e-05	4	2.7766388829720305e-06
384	1.1772872449301007e-05	6	5.10726449615098e-06
385	6.936756150851812e-06	3	1.213816874443416e-06
386	1.1518696830052064e-05	5	4.249589968772654e-06
387	7.210606408653093e-06	2	8.565955525639212e-07
388	1.002855929949127e-05	4	2.7475334509333553e-06
389	8.734265137292531e-06	2	1.2852109359073336e-06
390	9.358123386021685e-06	4	2.4285767490182694e-06
391	1.0254076815588126e-05	5	2.562038026588127e-06
392	1.4083224057050037e-05	4	5.884643392882054e-06
393	8.303693418094476e-06	2	1.3824940724746967e-06
394	1.1597044315230936e-05	4	3.205447170899411e-06
395	1.0633874507214937e-05	5	4.580747661723985e-06
396	1.121943801439079e-05	4	3.882808472849659e-06
397	1.1401343735795607e-05	2	1.750439942358648e-06
398	8.668567577181139e-06	5	2.0808863828622734e-06
399	1.0513382661836482e-05	4	2.7467111278729637e-06
400	1.0530248233103387e-05	6	3.537465006647343e-06
401	1.3319217891325904e-05	7	6.3998225247520146e-06
402	8.24593239282932e-06	3	2.0969095050723996e-06
403	8.897483379603117e-06	0	0.0
404	9.750320540122992e-06	2	2.007388240253225e-06
405	7.827914624374398e-06	1	5.008110781450704e-07
406	8.724825321912371e-06	6	2.593180629507323e-06
407	1.2780189068458124e-05	3	4.0847093658022546e-06
408	8.435059037225327e-06	1	9.214352218379822e-07
409	8.287101455844892e-06	4	2.038600035962144e-06
410	1.1663454712037199e-05	4	3.8085004993357815e-06
411	9.777205263625222e-06	2	1.5038556579941675e-06
412	1.26331401032085e-05	5	4.767222127902576e-06
413	1.0989760239091051e-05	7	4.002160061078756e-06
414	1.248075917508804e-05	5	5.4584818379961366e-06
415	8.811376087243373e-06	1	5.654613676593362e-07
416	1.421910553342771e-05	8	6.762717689678835e-06
417	1.1327315864181895e-05	5	2.9679409577548277e-06
418	1.404247333246197e-05	9	7.917253191384171e-06
419	1.0007315611659953e-05	4	2.65939325119699e-06
420	1.0731570439128023e-05	4	3.262967489375754e-06
421	1.2975658904226098e-05	6	5.3558083910343515e-06
422	1.2426576814806339e-05	5	4.526917104603085e-06
423	8.242946476595944e-06	2	1.0137756589426474e-06
424	1.3910852177423532e-05	6	5.776257913582093e-06
425	1.0746586159765176e-05	4	3.1389940616464525e-06
426	8.849357565156145e-06	2	1.596061450100065e-06
427	1.391418699884497e-05	5	5.598103710833205e-06
428	7.961640964595016e-06	2	9.110735424806552e-07
429	1.0753970402112424e-05	2	2.0012662431629847e-06
430	1.3143481661981024e-05	6	5.189034376869513e-06
431	8.7828393511239e-06	3	2.5690066023840633e-06
432	9.400775930900263e-06	4	2.4296706276969066e-06
433	1.453539796609886e-05	6	7.031463609606872e-06
434	9.16345573251455e-06	3	2.806886009012166e-06
435	1.2902099916338965e-05	2	5.534677259058417e-06
436	8.143002331785992e-06	1	4.3898290248550284e-07
437	1.2151146305214349e-05	6	5.330451389785633e-06
438	8.189146251700531e-06	3	1.3880338429910944e-06
439	9.199618936328882e-06	4	2.110443235491663e-06
440	1.311925855613683e-05	4	5.236931305725941e-06
441	1.1654722425312304e-05	4	3.816823291488865e-06
442	1.2570961475169514e-05	3	3.6532527829110274e-06
443	9.810957470935987e-06	3	2.8129167970703622e-06
444	8.70844536395348e-06	3	1.2172185060488604e-06
445	9.115277412984657e-06	5	2.8792308977043423e-06
446	9.062774293678745e-06	4	2.246940642148099e-06
447	1.1004318262875294e-05	4	3.1293116167974354e-06
448	1.2479393549964702e-05	4	4.032435384787219e-06
449	9.794740964601648e-06	3	2.0184522403188234e-06
450	9.974261782935481e-06	5	3.5920625649026847e-06
451	9.56227265291327e-06	5	3.09775016872789e-06
452	1.538742735812529e-05	2	6.0395548045111595e-06
453	1.0887303198192159e-05	3	2.8717665412936463e-06
454	1.0848811646046139e-05	3	2.9939561659796645e-06
455	1.0277549538602622e-05	3	3.1053707997434336e-06
456	9.648680687215618e-06	2	1.4842028792519911e-06
457	8.590738786722476e-06	2	1.3910545397229734e-06
458	9.185774668102409e-06	3	1.4658859041470565e-06
459	8.78427682757973e-06	4	2.9625668641317148e-06
460	8.327916705363611e-06	7	2.867820465956516e-06
461	1.0977649568038077e-05	1	4.62051677611694e-06
462	1.2736680470559692e-05	5	5.665485621469275e-06
463	1.3342482318781956e-05	3	6.330909375627676e-06
464	1.2782310913974976e-05	4	4.555970068505455e-06
465	8.406248138876602e-06	2	1.2521928199609688e-06
466	1.0531686516956853e-05	2	2.9344978853041067e-06
467	9.595121660330733e-06	3	2.124588836748177e-06
468	8.825397021998715e-06	1	3.8437416469935096e-07
469	9.822935583846219e-06	3	2.1272593936427124e-06
470	1.108982922143843e-05	6	4.9820122931696975e-06
471	1.0519170644165382e-05	2	1.6746146964790316e-06
472	1.180421926603152e-05	5	3.7271290663272936e-06
473	1.3559964455060886e-05	6	5.52496562201488e-06
474	1.3154564414241482e-05	4	5.010186184851895e-06
475	1.0457813830021838e-05	6	2.772678300805974e-06
476	8.86641140242719e-06	3	2.0992275412801375e-06
477	1.1653744007886499e-05	4	4.6325962169104445e-06
478	1.023128702326742e-05	4	3.1538394844401986e-06
479	1.455484386138824e-05	2	7.91106692025508e-06
480	1.00120934354718e-05	5	4.0600695085967925e-06
481	7.124845488938918e-06	1	4.3898290248550284e-07
482	1.203084573214545e-05	4	3.192307519332494e-06
483	9.220490394606004e-06	4	2.6268971741467924e-06
484	1.0295886206099009e-05	3	2.897455821257299e-06
485	1.01527767644303e-05	2	8.911689161698521e-07
486	7.485117847104551e-06	3	1.4504605132447135e-06
487	9.456234447365847e-06	4	1.956211953534944e-06
488	1.2177718207812333e-05	4	3.5940018774094923e-06
489	1.0521414991887533e-05	3	3.248035598199768e-06
490	1.2767240378261026e-05	5	5.838486472841247e-06
491	9.864695209791715e-06	2	2.4116683124937893e-06
492	1.3980299762436846e-05	6	5.9440415817877865e-06
493	8.458125701687856e-06	5	2.725671706577351e-06
494	7.972087119832103e-06	2	1.3514987179872883e-06
495	9.949808929864166e-06	2	2.308015506111234e-06
496	1.1326937257865113e-05	2	3.178368053059815e-06
497	1.4952704220575881e-05	7	7.65300026244483e-06
498	9.355834054092497e-06	3	2.0038743682583414e-06
499	8.717726467938946e-06	4	1.6706350321470358e-06
500	1.267207823672007e-05	3	3.190164660155404e-06
501	9.908175597041069e-06	3	3.418103606597695e-06
502	1.1928339998475793e-05	6	4.9220407741746645e-06
503	1.0453243965103273e-05	4	2.8188535733137447e-06
504	9.339690050382208e-06	3	1.8446882662763594e-06
505	9.574627477642764e-06	3	1.4199503959290949e-06
506	8.058527332985528e-06	1	4.960962157271972e-07
507	1.2713102771225966e-05	6	5.42896318242548e-06
508	9.122816867960386e-06	5	2.937298079543601e-06
509	1.0961427998668254e-05	6	4.570339561882177e-06
510	1.2202399803620199e-05	5	4.949788609458909e-06
511	1.2933829614094608e-05	4	4.962211218311866e-06
512	9.241375470462867e-06	4	2.0019104300332212e-06
513	1.2098879094251168e-05	3	3.0809778010954717e-06
514	7.668836947988555e-06	1	5.008110781450704e-07
515	1.0145964772579767e-05	2	2.5513879674180323e-06
516	2.0794445943823428e-05	7	1.4201621808085844e-05
517	8.757573820752776e-06	3	1.3303202789710765e-06
518	8.392676808327061e-06	3	1.364811131853663e-06
519	8.56320018926373e-06	2	1.0323446885801906e-06
520	7.998238886606253e-06	2	9.89021742637352e-07
