	A_tot	Perf_tot	Perf_area
54	9.92749504357563e-06	4	3.319195523903831e-06
55	1.2065822227384925e-05	7	4.579032808124105e-06
56	9.112017072268241e-06	2	1.0442477955733792e-06
57	9.953691017098662e-06	5	2.8730839051159288e-06
58	1.0275369529137828e-05	4	3.4262772349353344e-06
59	1.2397536263939757e-05	4	4.322563867101797e-06
60	8.307251491341873e-06	2	1.2696595792662088e-06
61	9.882327490372705e-06	3	1.9857651005643113e-06
62	7.994137506756671e-06	2	9.440149770475401e-07
63	1.018329669696324e-05	5	3.6168498295218664e-06
64	8.342011039094347e-06	4	2.2205921051191437e-06
65	8.508236117977037e-06	1	4.1725508880895245e-07
66	7.99809049584526e-06	0	0.0
67	1.0961234952135139e-05	6	4.313253140853561e-06
68	1.1029825941182913e-05	1	7.543244202298935e-07
69	9.935137776737185e-06	5	3.0798879991794762e-06
70	9.683232526693984e-06	3	1.2405720299866182e-06
71	1.0230023079946605e-05	5	3.040407891762753e-06
72	1.180919712155979e-05	7	4.659203999858212e-06
73	8.183436257578281e-06	3	2.2737773482117834e-06
74	1.1303951914830125e-05	4	4.704114898979432e-06
75	1.3107543111897366e-05	4	5.0246543829168906e-06
76	9.853150966538843e-06	2	1.7036821268042485e-06
77	7.895508595831957e-06	2	8.763465745296282e-07
78	1.1126754174242654e-05	2	2.34607192249735e-06
79	1.2162614513518665e-05	5	5.28951068723481e-06
80	1.3482548569842686e-05	5	5.887836235614371e-06
81	9.142653703141842e-06	4	1.9565193608434866e-06
82	9.144842637212596e-06	2	1.0257428332309105e-06
83	1.0237501288886956e-05	5	2.658732052954399e-06
84	1.283282597742821e-05	6	5.788383887723123e-06
85	9.782379584475026e-06	5	2.8022162029664906e-06
86	1.0226857368642512e-05	3	3.078991248452104e-06
87	1.0564054070452254e-05	5	4.9791434738254064e-06
88	7.822924949014022e-06	5	2.3592948491867774e-06
89	1.024797216004907e-05	6	3.7936537574403517e-06
90	1.0557692338518107e-05	6	3.917444514063591e-06
91	9.448694651154339e-06	2	1.6569833520547864e-06
92	1.226800073413131e-05	4	3.4020934652745898e-06
93	1.3296733536781192e-05	6	6.750338067073435e-06
94	1.1173156837918906e-05	4	2.388655247550938e-06
95	1.1426074012126943e-05	3	5.498588536997415e-06
96	1.0009676859425848e-05	2	2.724798605913277e-06
97	9.228859883618266e-06	2	8.806358654025641e-07
98	9.595001191651247e-06	4	2.203615002436385e-06
99	1.002671381489394e-05	6	3.964110245738351e-06
100	1.0321429865350569e-05	1	4.2423201898632386e-07
101	1.0829063045898142e-05	4	4.5197409345873264e-06
102	8.980651694797253e-06	2	1.9041119342875169e-06
103	1.0252655584109634e-05	3	2.046342642994248e-06
104	1.0739612506923467e-05	4	2.9916954289521155e-06
105	1.2436757695914328e-05	5	4.5036565967720725e-06
106	9.268988897351664e-06	5	2.5038669510244165e-06
107	1.1474667201079035e-05	3	2.101749556292542e-06
108	1.3272346350472971e-05	4	6.525653750342357e-06
109	1.118935918397296e-05	5	4.789035018804326e-06
110	8.892757419387045e-06	0	0.0
111	8.496226959024695e-06	1	4.3898290248550284e-07
112	9.930716968912095e-06	4	3.277324020561752e-06
113	1.3441380657785356e-05	5	5.852592951492582e-06
114	1.220192670773613e-05	4	3.634744103299712e-06
115	1.1123743863538744e-05	7	4.09887530264895e-06
116	1.1082090931907129e-05	2	3.5883116470506047e-06
117	8.535244923278228e-06	2	1.5275701690995625e-06
118	1.6994678463274908e-05	6	8.36887970852398e-06
119	1.1898827987171427e-05	7	5.551508632123031e-06
120	1.0975215136989765e-05	6	4.1958405400091105e-06
121	1.0809349753199765e-05	1	2.56550197488846e-06
122	1.3024905730239682e-05	6	6.214227520627735e-06
123	9.763929495354533e-06	4	3.6049596998671625e-06
124	8.270771826294026e-06	3	1.911112420147864e-06
125	1.1969277254863074e-05	6	3.6483507376950227e-06
126	1.1960828629038443e-05	7	5.158370173668305e-06
127	1.0122603317496484e-05	4	2.5882308472722654e-06
128	9.264382568633065e-06	3	2.530004461525636e-06
129	8.45787993198662e-06	3	1.912961060670859e-06
130	1.1006155777951308e-05	5	4.521482144880186e-06
131	8.046732255905838e-06	2	8.545865880843309e-07
132	8.860242383526813e-06	3	1.7959590944863368e-06
133	9.517200300656106e-06	4	2.4371839939129126e-06
134	1.0067931518247704e-05	4	2.1499529019110075e-06
135	1.2560882388016302e-05	4	4.737112146623046e-06
136	6.86202619596415e-06	3	1.394810066382409e-06
137	1.2005811257373468e-05	5	3.648280634547769e-06
138	8.264396314070324e-06	3	2.073017256175883e-06
139	1.1785035083453895e-05	4	4.3103177614010815e-06
140	1.3477164445410793e-05	5	6.676615396125155e-06
141	8.4166169475281e-06	3	1.874479397248519e-06
142	1.1799278092186298e-05	6	5.682813703976492e-06
143	1.0106564033798147e-05	2	2.460538644591646e-06
144	9.048399600797661e-06	4	2.8867052671411017e-06
145	9.839419452767338e-06	2	1.9965686750894273e-06
146	9.593804213964282e-06	2	1.5997260228422509e-06
147	9.345533616819302e-06	3	2.447749798056925e-06
148	7.938031013413552e-06	3	1.1135815215425492e-06
149	1.353080035650273e-05	6	5.9366154267318635e-06
150	1.040816882908154e-05	2	1.851902243022356e-06
151	1.021399966559853e-05	2	2.080243554168901e-06
152	1.1029011604416911e-05	4	2.8954310742746683e-06
153	9.316489854638642e-06	3	2.0237383875529137e-06
154	8.746405383424038e-06	3	1.348642731991777e-06
155	9.294726841445859e-06	3	1.9712908595407273e-06
156	1.2737617750406827e-05	5	4.9682932588729626e-06
157	8.493673227020336e-06	3	1.2477445347374871e-06
158	9.9133031057184e-06	5	3.0990964752709626e-06
159	8.212485441408256e-06	2	1.295417639396775e-06
160	9.583860396484907e-06	3	2.5637893969846284e-06
161	1.16103078198134e-05	6	4.336680465551501e-06
162	1.1668432402618152e-05	3	3.7942049157800176e-06
163	1.085238795446168e-05	5	4.993656675975764e-06
164	9.520985122947291e-06	3	2.8982092231745614e-06
165	9.923888775895033e-06	5	2.9359203903468716e-06
166	1.054118084013827e-05	2	1.9244727771204623e-06
167	7.79976606964229e-06	0	0.0
168	9.235976022187293e-06	4	1.5457202643957513e-06
169	9.531407712932567e-06	4	2.9494172647670993e-06
170	1.20813933149602e-05	6	4.709408358006492e-06
171	1.3306707235340734e-05	5	6.710362616408669e-06
172	1.2064587064463802e-05	6	6.087068169179558e-06
173	9.933253791409364e-06	5	2.3515506219448e-06
174	9.998392334978095e-06	4	2.6966106568559626e-06
175	1.2016899262962077e-05	5	4.298796488225793e-06
176	9.859497663576334e-06	3	2.111672506105075e-06
177	1.1581606738860644e-05	6	5.806957627724783e-06
178	9.013408480637048e-06	1	8.132252170759731e-07
179	8.643779898366955e-06	1	1.2249828151934826e-06
180	9.175669413446813e-06	4	1.8117304516227327e-06
181	1.162202470559019e-05	4	4.299337011686784e-06
182	7.91006470722732e-06	2	1.8752124647135566e-06
183	1.1672245737390112e-05	8	4.188701531828634e-06
184	9.357522902135129e-06	3	3.292129508002136e-06
185	1.2020885548746923e-05	6	3.890260987544091e-06
186	1.4940866853345201e-05	3	7.047339432013394e-06
187	8.401178764005661e-06	1	1.6810534441713132e-06
188	1.1600874437639713e-05	4	3.735330696504624e-06
189	1.1885904679401475e-05	5	4.0468096304607075e-06
190	8.83787107332842e-06	2	1.2898433261171296e-06
191	8.487564766399693e-06	2	1.0176114304235397e-06
192	1.4421981144626512e-05	5	6.904376516842105e-06
193	8.631108059305775e-06	1	1.002031139900631e-06
194	8.542458723286092e-06	4	2.1188512553782723e-06
195	1.2444491823716818e-05	4	5.23677332865971e-06
196	8.725760286916295e-06	5	2.737809662053905e-06
197	1.0473201347173939e-05	4	3.809786046064739e-06
198	7.487488388669437e-06	2	1.071989938886084e-06
199	9.587315614770917e-06	4	2.1833068540979335e-06
200	1.0020614280724064e-05	3	3.6543037133768874e-06
201	1.0151898743898164e-05	4	3.472497059575961e-06
202	1.1301524825989165e-05	3	2.5904142577911056e-06
203	8.21211895429208e-06	3	1.4015032458628346e-06
204	9.204059095237054e-06	0	0.0
205	1.0310210169157073e-05	4	2.719171066593611e-06
206	1.439105484570593e-05	5	7.165814741474526e-06
207	1.1933843426902886e-05	8	5.188835916245167e-06
208	7.903232307781924e-06	3	1.1581596619325825e-06
209	8.279069297520162e-06	2	8.423574433999066e-07
210	1.2408738614975445e-05	6	4.775680916999383e-06
211	1.577269552446094e-05	10	9.093363578055357e-06
212	1.4988590539332024e-05	4	7.970144330338425e-06
213	1.3810425893963855e-05	6	6.519384741466415e-06
214	9.658635135215434e-06	4	4.090359545952486e-06
215	1.0395061920799788e-05	4	1.9495641639490132e-06
216	8.133116426233568e-06	3	1.3718381791120945e-06
217	8.31175870295e-06	3	1.4215519810768249e-06
218	1.0183929096247991e-05	3	2.8393570274544268e-06
219	1.1825153221774286e-05	5	5.516169463387435e-06
220	1.334294954165453e-05	6	5.250532622491653e-06
221	9.009580407735638e-06	3	1.8333732433515374e-06
222	1.0562342741446977e-05	3	2.330601830853916e-06
223	9.747560870836593e-06	2	1.3862586353268105e-06
224	8.857173843864739e-06	3	1.2576451825300646e-06
225	9.45729497931156e-06	2	9.186239482325841e-07
226	1.2482564577641175e-05	5	4.786232656226288e-06
227	1.3467319590959093e-05	4	5.989994104457672e-06
228	9.068227834224121e-06	2	1.7256995612941613e-06
229	8.945317646313105e-06	4	2.5010741531927506e-06
230	9.670739318606395e-06	2	2.708653031057715e-06
231	1.422037896566646e-05	8	8.378290715685015e-06
232	1.0837769025969302e-05	4	3.830485133884831e-06
233	1.439462909795089e-05	7	7.928039989088297e-06
234	9.978656162880956e-06	6	3.322832000042974e-06
235	1.1269193597273205e-05	6	3.827989391651912e-06
236	1.0727638570949385e-05	6	4.463901568181677e-06
237	8.361126344781859e-06	3	1.6713796946340088e-06
238	1.2087934841834599e-05	8	4.648870803649634e-06
239	1.132195801088246e-05	4	3.2980152231292838e-06
240	1.0605533901766408e-05	3	3.12085216466291e-06
241	9.11899080753851e-06	4	2.2190870580779117e-06
242	1.0596778366967358e-05	5	2.977403487844526e-06
243	1.625609908213161e-05	6	8.136983838817958e-06
244	1.0516534441797332e-05	4	3.3096853937680477e-06
245	9.62689268451814e-06	4	3.012226759132957e-06
246	1.0564798565928647e-05	3	2.762990539824509e-06
247	1.1335530116691168e-05	7	5.336818807210471e-06
248	1.3231612273080308e-05	7	5.7169209513274804e-06
249	7.104020981832593e-06	1	5.854031337128178e-07
250	7.905218351409082e-06	2	1.4765379626364638e-06
251	1.1525924802083738e-05	6	4.013910854347049e-06
252	9.318121948673729e-06	1	6.510951888110363e-07
253	1.1579788418983534e-05	6	4.5175089690861985e-06
254	9.331571798629894e-06	3	1.8556067885365762e-06
255	1.034043956307509e-05	2	1.5890545256459264e-06
256	9.257654792118773e-06	2	7.894856474178763e-07
257	1.0281873582750985e-05	3	2.4202659239538613e-06
258	1.1727326332224536e-05	6	4.806904956731423e-06
259	1.0223884375772096e-05	3	2.9641512280302345e-06
260	1.2943412977656885e-05	1	4.494791266934717e-06
261	7.826357086402408e-06	0	0.0
262	1.259381566769757e-05	7	6.165417522072369e-06
263	1.0014751450996496e-05	3	1.415355877630859e-06
264	1.2286558733507314e-05	3	4.924858990990532e-06
265	1.0783665263219414e-05	5	3.1528304104953886e-06
266	8.208849640378276e-06	3	1.6577107977731974e-06
267	1.214246623581233e-05	4	4.730074269870543e-06
268	1.1300462557944157e-05	5	3.960963389345315e-06
269	1.0771590810680834e-05	4	2.674862902397167e-06
270	1.0502639368280097e-05	4	3.7565802516812476e-06
271	1.1762705124842403e-05	5	4.61486799163385e-06
272	1.3726611711110524e-05	5	5.196414406609794e-06
273	9.347039023333922e-06	4	2.084787653998501e-06
274	9.19665906954953e-06	6	3.1174303852028356e-06
275	1.2342805272731819e-05	5	4.9113576616456125e-06
276	1.7901054587352647e-05	9	1.0075508099860938e-05
277	1.1212873789883684e-05	3	2.7149188119859334e-06
278	1.0647781228689498e-05	5	3.2629754224743612e-06
279	1.0796372158411149e-05	5	3.963767371754917e-06
280	9.521449052931544e-06	5	2.4349085161058424e-06
281	7.736362561801841e-06	2	9.072306687248167e-07
282	1.1395855820733825e-05	2	2.574390446235823e-06
283	9.509774022733194e-06	4	3.0289798648413756e-06
284	1.350885510461712e-05	6	4.383504084115657e-06
285	1.2339670181652339e-05	4	3.919615856357221e-06
286	1.1432723619488533e-05	4	2.62432758029488e-06
287	8.271194583535483e-06	2	1.0558631031359823e-06
288	8.401358253430371e-06	5	2.375543474389074e-06
289	1.4219586975405842e-05	7	7.440346955362776e-06
290	1.4321901124727165e-05	4	5.978553980392868e-06
291	1.4037981912899545e-05	6	8.060927239251296e-06
292	9.074770907260338e-06	3	1.9089145956501263e-06
293	9.412964783650503e-06	3	1.81888315701534e-06
294	1.0299881483202768e-05	3	3.3312892045353053e-06
295	1.2476784285715325e-05	5	4.757189912437815e-06
296	9.806414652055864e-06	4	2.447066950085186e-06
297	1.1588127445958629e-05	6	4.525250428759859e-06
298	1.1449095441314853e-05	6	4.842749814842166e-06
299	1.3787620474918436e-05	6	6.774305470213189e-06
300	8.648258146397883e-06	3	1.7766049703170598e-06
301	1.0015875854923281e-05	4	3.0742835476505747e-06
302	8.80022189988767e-06	3	1.495717293717266e-06
303	1.121718274438614e-05	3	2.434588864166691e-06
304	1.0232757663090614e-05	4	3.429318406672512e-06
305	1.1138962063964425e-05	4	4.214500485552354e-06
306	1.1734583137931915e-05	6	5.271624905123027e-06
307	1.0251989188923427e-05	6	3.0303316556580724e-06
308	9.585135869158574e-06	3	2.2055334960719117e-06
309	1.336397754937425e-05	5	5.880679124288359e-06
310	1.2488430472226395e-05	4	4.771068774910033e-06
311	1.1562701705823005e-05	7	4.4310249161036385e-06
312	9.988729506944563e-06	3	2.4782894420773655e-06
313	9.28741564429435e-06	3	1.5620296169817337e-06
314	1.334740301796372e-05	6	7.1632919879595904e-06
315	1.2897936962467057e-05	6	4.7348164846664625e-06
316	9.038501187954198e-06	3	1.8283137032631852e-06
317	9.399483880142592e-06	5	2.3661293694545486e-06
318	1.0801008579318198e-05	4	4.191378878005415e-06
319	9.020214544829381e-06	3	2.034542596253404e-06
320	1.5187601836046653e-05	4	6.354639188842493e-06
321	1.0557271607279613e-05	4	2.604428936787692e-06
322	8.779394371167662e-06	2	8.919264545479273e-07
323	9.287548912913249e-06	3	1.7674369854106289e-06
324	8.534550223681375e-06	4	1.6542899695921899e-06
325	7.205400947671473e-06	1	4.405087225449476e-07
326	8.529461763335294e-06	3	1.4597245088332457e-06
327	1.0444727878305321e-05	2	1.620356156826947e-06
328	7.719752222059488e-06	4	1.864615485821652e-06
329	1.849778239030277e-05	7	1.2138043092413469e-05
330	9.797641873272027e-06	5	3.389508901134832e-06
331	1.033412386239416e-05	7	3.808935767994845e-06
332	1.3760006927530127e-05	4	6.04192296020314e-06
333	1.0569285806060967e-05	5	3.72718417015033e-06
334	9.434303517372361e-06	2	1.782438588309647e-06
335	9.041771148141932e-06	1	7.346094588640308e-07
336	1.1519931344955082e-05	4	3.7974957459681076e-06
337	9.033653744462522e-06	1	4.856026894252629e-07
338	8.231164324577267e-06	3	1.3408673933499164e-06
339	8.41486771978645e-06	5	2.1588846890777598e-06
340	9.057089010843875e-06	3	2.1977832217431414e-06
341	8.694225570623387e-06	2	1.2809132570402118e-06
342	1.4437717398640933e-05	6	5.834440681959191e-06
343	1.2599827501490713e-05	5	4.582923756235131e-06
344	1.0172011012488864e-05	1	1.633150514425639e-06
345	8.494158375831449e-06	4	2.068695114827485e-06
346	8.081617982680151e-06	2	1.15164439837832e-06
347	1.1809552214657063e-05	6	5.117493118605268e-06
348	1.0566300893871602e-05	5	3.869292386171779e-06
349	8.47410773706963e-06	2	8.585420082158778e-07
350	1.1169956114434906e-05	4	3.975000182985086e-06
351	7.915542438941195e-06	1	6.853876399709256e-07
352	1.4888699024032706e-05	5	6.317762418730431e-06
353	1.0836386739092012e-05	5	3.101253835552046e-06
354	9.920068234198876e-06	3	2.5939642442755665e-06
355	1.1610042243051758e-05	6	4.444774218669425e-06
356	1.3174162765334813e-05	3	5.2498646578080876e-06
357	8.330685510480096e-06	1	3.4412781530031173e-07
358	9.413996710248874e-06	2	1.4962496826884542e-06
359	9.936876765552996e-06	4	2.7560802821837515e-06
360	1.1807849892198966e-05	3	4.176263183825847e-06
361	1.0041869966574048e-05	1	1.9259572288896964e-06
362	8.703184164273051e-06	3	2.0431651936188686e-06
363	9.64955237556665e-06	3	1.8167140077016787e-06
364	9.052189653042464e-06	2	7.99853853204824e-07
365	1.1701606304090137e-05	5	4.897670077556461e-06
366	1.014342157883371e-05	3	3.0648070516136327e-06
367	1.05866711178935e-05	5	3.878218763310709e-06
368	1.0547331104635658e-05	5	3.98684714857262e-06
369	1.1800110939122505e-05	4	3.948217904589524e-06
370	8.131134377638429e-06	3	1.8012280135430244e-06
371	1.0900444632372313e-05	2	3.3348093417107887e-06
372	6.660602056883474e-06	0	0.0
373	9.16052941788313e-06	2	1.0517143604584551e-06
374	1.501108501690723e-05	4	5.94729865960946e-06
375	1.1475766813681428e-05	3	3.1741719333700075e-06
376	1.1612631031883253e-05	4	3.695735199243568e-06
377	1.154198724734776e-05	3	4.488503776275356e-06
378	9.556263551763314e-06	3	1.563214919608066e-06
379	8.046442535529169e-06	0	0.0
380	9.28627254325202e-06	1	5.221102566722625e-07
381	1.0156183045118951e-05	5	3.56413074701956e-06
382	1.3066666108591016e-05	8	6.51973961362435e-06
383	1.044073478420061e-05	2	2.1711828239728602e-06
384	1.0122845907885797e-05	3	2.4755549543260322e-06
385	1.1594653928121616e-05	6	4.731418218028922e-06
386	8.181318041945991e-06	3	1.5365478594521992e-06
387	1.1474261243831525e-05	3	4.327240367939896e-06
388	1.0863892573743253e-05	4	3.255191894122796e-06
389	1.371568961129242e-05	5	4.1190768048075555e-06
390	1.2586073436402451e-05	4	4.031452258669671e-06
391	1.1572075706111067e-05	5	3.6130786857368507e-06
392	7.649743762803447e-06	4	1.8658216619424636e-06
393	1.7264080772478827e-05	8	1.0275593055172471e-05
394	9.895444602131316e-06	4	3.937694535897983e-06
395	1.0863054896452131e-05	7	5.315009756641819e-06
396	7.7502977961671e-06	3	1.1440717926466293e-06
397	8.986545478230702e-06	3	1.7459286725179654e-06
398	1.011239347685767e-05	2	2.8299561241220813e-06
399	1.2832805981806242e-05	4	5.444837604427177e-06
400	9.119483770019827e-06	1	4.1156756419204495e-07
401	1.3603199010808431e-05	6	5.433955956336803e-06
402	7.581649589162617e-06	2	1.0301767445607108e-06
403	1.0118606883277466e-05	4	2.6743125365463732e-06
404	8.199667434190568e-06	0	0.0
405	1.0506451446493382e-05	7	4.5131532077561425e-06
406	9.685631327300023e-06	2	9.419749681956818e-07
407	9.33719148055245e-06	4	3.907682914267076e-06
408	1.2301744411193491e-05	5	4.878715120945367e-06
409	8.334293007452364e-06	4	2.4436699079984466e-06
410	1.0289831532857915e-05	6	3.5056546213620623e-06
411	9.19293411765233e-06	1	1.1222392812593608e-06
412	9.0185344938561e-06	3	1.6677037074968921e-06
413	1.2428762531969225e-05	5	5.477856679221685e-06
414	9.588494551069415e-06	2	2.457915381930134e-06
415	1.1099726416839271e-05	6	4.558491710312925e-06
416	8.591474442764651e-06	1	4.3662192666514093e-07
417	9.682718833932799e-06	2	2.2064249194337834e-06
418	8.208913470597608e-06	0	0.0
419	8.995868814871896e-06	4	2.4358520994429045e-06
420	1.0747151329152941e-05	4	2.4478449382065293e-06
421	7.605178202405376e-06	1	4.454570401567802e-07
422	8.023435616888704e-06	4	1.71212987830075e-06
423	1.2539513445653734e-05	5	6.594761791110084e-06
424	1.0594703668312065e-05	3	2.468636765937151e-06
425	1.1355516445839548e-05	4	3.2973119935375224e-06
426	9.409045560085619e-06	5	2.561215768969218e-06
427	1.2842056339246633e-05	5	5.353404928241726e-06
428	8.671078388681165e-06	2	9.987561896570651e-07
429	1.0156212293055252e-05	1	1.291134816419e-06
430	1.0019333941870735e-05	5	2.512431946159003e-06
431	9.861505524161403e-06	2	1.0979883027649381e-06
432	1.53096299405017e-05	8	8.732311412700093e-06
433	1.032465033028235e-05	3	2.2551841433452877e-06
434	8.352616581883107e-06	2	1.4223371632107525e-06
435	1.219594608145066e-05	4	4.0616144866714325e-06
436	9.487055849123197e-06	1	6.820691666886096e-07
437	9.764887724564953e-06	1	7.120613621992904e-07
438	1.0735795225998334e-05	5	3.909597327181931e-06
439	1.1085270434967144e-05	4	3.7032777776347944e-06
440	1.1302868578513985e-05	4	3.394756583643512e-06
441	1.1079842301537871e-05	6	3.0144764377976895e-06
442	1.3594036628448273e-05	4	7.210378310970345e-06
443	9.761042856195877e-06	1	1.0333199939604396e-06
444	1.0688224440664025e-05	3	2.164771304341961e-06
445	1.0634758551983247e-05	4	2.296134592588805e-06
446	1.4048389895815813e-05	4	6.127880783422975e-06
447	8.389727856249427e-06	4	1.8206117177808318e-06
448	1.395583039443946e-05	6	6.83310735693098e-06
449	9.623814998166885e-06	3	1.4298600595681619e-06
450	1.1668349291779352e-05	2	2.1808998369666433e-06
451	1.0510418547962686e-05	4	2.9516721699737578e-06
452	1.190708710664586e-05	4	3.2743298858347857e-06
453	1.2169328964709634e-05	4	3.958549496398481e-06
454	1.338819445320223e-05	4	4.455138366110655e-06
455	7.450503175844156e-06	5	2.0975805966987153e-06
456	8.434931788908624e-06	1	4.1156756419204495e-07
457	1.7665217183166485e-05	11	1.1456426557815027e-05
458	1.0346096346720045e-05	2	4.45514030895203e-06
459	8.456046665408139e-06	4	2.6594993225119065e-06
460	8.577838850936226e-06	3	1.7093080879169594e-06
461	8.000833530621986e-06	3	1.9008805903271508e-06
462	1.0555972261193065e-05	5	2.864168856996898e-06
463	1.309201792713441e-05	7	6.49757395983629e-06
464	1.2343227253106114e-05	6	4.7129645011802676e-06
465	9.46313962508922e-06	2	8.77820542142648e-07
466	8.441347242055867e-06	2	1.4885247198534655e-06
467	9.077224356282423e-06	4	1.932051552873036e-06
468	1.4237208175178884e-05	4	4.928622626464044e-06
469	7.784442466260818e-06	2	8.820789668219211e-07
470	1.090360449901589e-05	5	3.841416807933513e-06
471	1.2860450910256672e-05	6	5.427433441339034e-06
472	1.0739916055255467e-05	3	3.111987604915371e-06
473	1.010195479559406e-05	5	2.943751467230846e-06
474	8.826027587357444e-06	2	1.1606232553986105e-06
475	1.115882776493748e-05	5	4.3809200771637735e-06
476	1.2477753617529737e-05	4	4.827039863203968e-06
477	1.0646534639440271e-05	6	3.7537092521832364e-06
478	8.448840989431832e-06	5	2.2317418981964e-06
479	1.1896145532579368e-05	3	2.5560440134097107e-06
480	7.206511983344062e-06	1	4.5921959505657213e-07
481	1.3160008737695657e-05	6	6.53995071050808e-06
482	9.517324621111915e-06	3	2.2311904410987084e-06
483	7.973988361710891e-06	1	5.558825127860377e-07
484	9.227917709448567e-06	3	2.859065557243289e-06
485	1.2054352604145902e-05	4	4.198417549841692e-06
486	1.0448567146885386e-05	5	2.7161796372404338e-06
487	1.6513162800856644e-05	5	8.482039759153343e-06
488	9.422134681958395e-06	1	4.3731181959770046e-07
489	8.459297458911396e-06	2	9.329918288207157e-07
490	1.1285156296570438e-05	3	1.8227952846203381e-06
491	8.84849007655469e-06	2	1.6789795003607207e-06
492	1.4960642131509456e-05	6	6.607008840123838e-06
493	1.2535249094220325e-05	8	5.7592742777362764e-06
494	7.1774679151056615e-06	0	0.0
495	7.950463545828765e-06	3	1.5700656379805946e-06
496	9.229485795793945e-06	2	9.590808324168465e-07
497	1.0380661685005115e-05	3	2.365324403171251e-06
498	7.040419722950762e-06	1	3.799828492153728e-07
499	1.3509523252720838e-05	5	5.408518684196489e-06
500	8.773474240094896e-06	3	1.5943628027824288e-06
501	1.0922267111500156e-05	7	5.649423471464396e-06
502	1.0401671320508715e-05	5	2.6051038296116553e-06
503	1.1065564829928614e-05	5	4.632652280763398e-06
504	1.50771906666042e-05	10	9.414424836657209e-06
505	1.0869499115456126e-05	3	2.2202284016891294e-06
506	8.136701246396586e-06	3	1.2291449748617219e-06
507	1.106119950044501e-05	4	3.5947411900199203e-06
508	8.767878331728744e-06	1	6.84029899935926e-07
509	1.0471649269132287e-05	8	3.971424095539881e-06
510	1.0532410068317991e-05	4	2.587816970626246e-06
511	8.704708776785984e-06	1	3.726553977714362e-07
512	7.55488791847635e-06	3	1.6995242578928678e-06
513	9.801903884837478e-06	4	3.3396309089551987e-06
514	1.0198876408894509e-05	6	3.852519709516901e-06
515	8.694669886385595e-06	3	1.6650741693915301e-06
516	1.0761425123589334e-05	4	2.831688515525227e-06
517	1.32725441513853e-05	5	5.426143534125204e-06
518	1.152532129428307e-05	4	2.8564351739918213e-06
519	1.0698964628056226e-05	3	1.7646639230802326e-06
520	9.219544591366205e-06	3	2.0694823413340415e-06
521	9.77716926529779e-06	2	9.931348684816578e-07
