	A_tot	Perf_tot	Perf_area
108	8.323456247593855e-06	30	5.939686254357079e-06
109	5.123431474590579e-06	24	2.7835671832673727e-06
110	6.326007517002357e-06	36	4.055468861832809e-06
111	5.499628671825663e-06	29	3.057044760215561e-06
112	5.545755345000713e-06	27	3.05008585437204e-06
113	6.849551227129385e-06	30	4.461845393495479e-06
114	5.1279784178609885e-06	33	2.76776414721338e-06
115	5.2438745896494015e-06	27	3.065583193862046e-06
116	6.270191082199473e-06	36	4.085536137342152e-06
117	4.132481204184659e-06	24	1.8606364125409722e-06
118	5.526058270905519e-06	28	3.25702221097363e-06
119	5.131464501422018e-06	31	2.8373932504873603e-06
120	5.725600438798796e-06	30	3.085392184220957e-06
121	5.948617666087612e-06	32	3.722933144629427e-06
122	7.0789581682237965e-06	26	4.4427623950484665e-06
123	4.574399400546681e-06	30	2.3062923672307947e-06
124	5.015343133637679e-06	25	2.4881732739210464e-06
125	4.784196514809252e-06	25	2.1665888365022426e-06
126	5.31542510390757e-06	24	2.4231393339717234e-06
127	4.19216378216593e-06	25	1.716943926205598e-06
128	7.370370048132157e-06	31	5.177448503382304e-06
129	5.297389308912691e-06	34	3.00626710749179e-06
130	4.025915529207359e-06	22	1.4380952536367433e-06
131	6.543199628524926e-06	37	4.5370628999259115e-06
132	4.759933756565776e-06	23	2.101183214758183e-06
133	4.279406789064122e-06	27	1.9232254470305874e-06
134	6.936260996727915e-06	33	4.279468391326688e-06
135	4.54117894380763e-06	24	2.1783328508190105e-06
136	4.440482585625241e-06	27	2.2001248236603395e-06
137	4.846479937978137e-06	23	2.288654044486553e-06
138	5.684083942758555e-06	27	3.2133107352668335e-06
139	5.2921180939690015e-06	29	3.0864660018321068e-06
140	4.6591222258827155e-06	29	2.414443973582728e-06
141	4.49223824639442e-06	25	2.080553696527906e-06
142	4.752753957603589e-06	32	2.4919692207758015e-06
143	5.168019930714933e-06	29	2.7643371234601037e-06
144	5.245771600748344e-06	31	2.8204588027136886e-06
145	4.612577925276271e-06	22	2.040188436808849e-06
146	5.0151832746064374e-06	26	2.7547144413952284e-06
147	6.181601232543254e-06	26	3.6695902856059036e-06
148	7.911788087247795e-06	25	5.519341712952496e-06
149	6.170985343259628e-06	27	3.671302418436028e-06
150	4.942383520251839e-06	31	2.4031232143587333e-06
151	4.850363208291808e-06	28	2.672339525661269e-06
152	5.813406194407805e-06	34	3.450482464175402e-06
153	4.670221476958781e-06	30	2.419451533478452e-06
154	4.857967999682253e-06	30	2.5716918512126867e-06
155	4.770274632231558e-06	29	2.2778833787198873e-06
156	6.603612571145994e-06	29	4.297736850240497e-06
157	4.734906002280551e-06	25	2.233889646427907e-06
158	5.367048637181144e-06	23	2.8294581113596866e-06
159	4.082346939619528e-06	26	1.6595709593190716e-06
160	4.935107586586686e-06	34	2.6310629091709877e-06
161	6.680329976821235e-06	32	4.2759565412904815e-06
162	5.7434307212406275e-06	33	3.389006688408024e-06
163	4.9455097505198465e-06	26	2.3811310873529097e-06
164	4.945448216110236e-06	26	2.633999928049013e-06
165	4.295627463335753e-06	21	1.7350408488325676e-06
166	5.630717840748847e-06	28	2.9412860540038092e-06
167	4.750291491583316e-06	32	2.493515516588509e-06
168	4.919233218564237e-06	28	2.757674180138342e-06
169	5.507654553505009e-06	30	3.2302778099608006e-06
170	5.837162625535143e-06	21	3.204731477484479e-06
171	5.477113612853453e-06	32	3.158186306715787e-06
172	6.147485348851191e-06	27	3.661008749613152e-06
173	5.958383100318688e-06	31	3.7826181634701816e-06
174	5.015299212084502e-06	32	2.7006134773827747e-06
175	4.758497814117971e-06	25	2.313396284766564e-06
176	6.34454731358206e-06	32	3.893372466669759e-06
177	6.105416018443839e-06	26	3.456950971495816e-06
178	5.531313574828431e-06	27	3.053518343527548e-06
179	5.123039507847328e-06	30	2.7634686839834204e-06
180	5.687214305154325e-06	27	3.208397532500928e-06
181	5.114093871414839e-06	29	2.833937045945125e-06
182	5.548444514633228e-06	26	3.1044411371521613e-06
183	5.043798637324458e-06	32	2.660599739956412e-06
184	4.70828432973823e-06	25	2.2664482526633404e-06
185	4.611265154581377e-06	30	2.3907690055601007e-06
186	5.469634209412825e-06	29	3.0334313571908977e-06
187	5.382780574405001e-06	22	2.798464917330952e-06
188	5.6659444642763155e-06	28	3.244801309886952e-06
189	6.2068529926861005e-06	24	3.6225392686164407e-06
190	4.445587210072187e-06	24	1.929687391296067e-06
191	5.094314894113347e-06	31	2.615677890720496e-06
192	4.6835108396890445e-06	24	2.4466068294414775e-06
193	5.04275300741223e-06	27	2.4819358410561377e-06
194	5.755566370034627e-06	29	3.617738052239665e-06
195	5.1373293302872604e-06	28	2.5660077338894135e-06
196	4.562343194841046e-06	24	2.0821511285536257e-06
197	5.105014320061928e-06	27	2.6348952891501825e-06
198	8.643586880511053e-06	33	6.434886972773154e-06
199	5.121264663545903e-06	25	2.7096875102216637e-06
200	5.055692192647885e-06	30	2.7126437502630268e-06
201	5.277993877805414e-06	26	2.827708919840054e-06
202	5.56341958060579e-06	32	3.178479688775036e-06
203	5.859490034405963e-06	32	3.6312237205836135e-06
204	4.892070642110244e-06	25	2.4268318935626363e-06
205	5.336869635005855e-06	31	2.9277982737653783e-06
206	4.618327691495987e-06	25	2.2129673222821603e-06
207	5.009472087417917e-06	35	2.9567732197980217e-06
208	5.513243958046242e-06	27	3.0750908063485247e-06
209	5.5310168309046874e-06	32	3.396670136439041e-06
210	6.05615012774209e-06	33	3.7216457424868057e-06
211	4.726266476229503e-06	31	2.4660737632738837e-06
212	6.443547126294832e-06	34	3.879423621889384e-06
213	5.401563426868225e-06	21	2.539111059517701e-06
214	4.9605862689698774e-06	25	2.4943584940360906e-06
215	4.237947455721384e-06	22	1.6698294812808537e-06
216	4.45423207733286e-06	34	2.368791001286987e-06
217	4.654566892873098e-06	22	2.1138842066990286e-06
218	4.712271914886025e-06	27	2.3073491025087843e-06
219	5.385202479154232e-06	27	3.0504618253743163e-06
220	5.424527665228442e-06	25	2.8176085529006167e-06
221	5.3070331408594705e-06	20	2.498412490364314e-06
222	7.45872132606383e-06	29	4.767757116672034e-06
223	4.817930687629581e-06	28	2.5447341547058795e-06
224	5.896786288025492e-06	31	3.659747033291689e-06
225	5.966436278853994e-06	32	3.5961494741433534e-06
226	5.276335895376326e-06	32	3.0374727568043526e-06
227	5.550775879283199e-06	33	3.266775764815129e-06
228	4.676985266578145e-06	21	1.914274893521432e-06
229	4.275999135588385e-06	21	1.7399599915396842e-06
230	4.900695624081988e-06	24	2.271771527811455e-06
231	4.867758437778262e-06	20	2.259116798257467e-06
232	4.9627475440225485e-06	29	2.5950685315621726e-06
233	5.0338843253919425e-06	23	2.3573055906284866e-06
234	7.182034025969792e-06	32	4.918507221508431e-06
235	5.29622299091539e-06	21	2.5873086422095077e-06
236	5.2256698460341734e-06	28	2.7815528726031805e-06
237	5.785531608202053e-06	30	3.468267700435068e-06
238	5.669703480371287e-06	24	2.967887090479617e-06
239	4.951484600596981e-06	26	2.607981681168787e-06
240	5.126836750629222e-06	29	2.6231944947170514e-06
241	7.293564986789204e-06	34	5.050397038012329e-06
242	5.8309113686449666e-06	34	3.609394784484173e-06
243	6.339744013162366e-06	31	4.001907711697539e-06
244	4.997683516080634e-06	29	2.6868511534762826e-06
245	4.9298617318069e-06	31	2.7962115577624414e-06
246	5.477510442787192e-06	27	2.9348426473880157e-06
247	6.0139676690225055e-06	34	3.6294533768056838e-06
248	4.7593707679058256e-06	21	2.151646021223559e-06
249	5.039924617467493e-06	27	2.818226270080407e-06
250	5.692390795400432e-06	33	3.3772914352874718e-06
251	6.066928835360888e-06	30	3.6139943238101204e-06
252	4.874989820521729e-06	28	2.47424576766901e-06
253	6.145511492133258e-06	35	3.838034533661962e-06
254	5.732772889964613e-06	23	3.1178721765268855e-06
255	6.0797622816841405e-06	27	3.7454658170509973e-06
256	5.925260676767258e-06	29	3.692388793625712e-06
257	4.757656949268915e-06	24	2.292395832560237e-06
258	6.538546510181889e-06	29	4.204003062524722e-06
259	5.438843183881829e-06	25	2.9136051601181933e-06
260	5.623292458975911e-06	24	2.995873287598791e-06
261	5.062655709612155e-06	30	2.56585112955059e-06
262	7.281707929775285e-06	31	4.859439038868492e-06
263	4.627701838755712e-06	33	2.319641100759863e-06
264	4.964186296592328e-06	28	2.7053060213694083e-06
265	5.9081972045893275e-06	29	3.711455330140723e-06
266	6.508701874027379e-06	25	3.852755069643659e-06
267	5.410687564044103e-06	30	3.0715246811571265e-06
268	6.34703434617823e-06	31	3.949224049649319e-06
269	4.285925520847607e-06	22	1.8617019508882928e-06
270	6.387586893784941e-06	30	3.875655232562229e-06
271	5.115796751389542e-06	27	2.4504403613210065e-06
272	4.933316586057296e-06	29	2.530981852051673e-06
273	4.692734153666853e-06	25	2.273584329006446e-06
274	4.4560825626420514e-06	25	1.8694097259127168e-06
275	6.364749737254959e-06	30	3.922807001294295e-06
276	4.6835398432242434e-06	26	2.1209646802260963e-06
277	5.358455834124109e-06	26	2.928910262899825e-06
278	6.452245891611055e-06	28	4.166402195428461e-06
279	5.847184287690823e-06	22	3.1660639317346586e-06
280	5.138377613338912e-06	29	2.714724255656089e-06
281	5.365466220542952e-06	25	2.7840826688543907e-06
282	5.923154211226548e-06	27	3.3901848572334073e-06
283	4.531114584689103e-06	23	2.16496492559313e-06
284	6.638877996462196e-06	26	4.130904787263173e-06
285	6.080852918440648e-06	27	3.4037779192886735e-06
286	5.937509995585409e-06	29	3.5144772390269366e-06
287	5.138874008467345e-06	30	2.8876408993739387e-06
288	4.482497452489834e-06	30	2.2170420718796504e-06
289	7.181359089745612e-06	28	4.814048909608837e-06
290	6.953340163639778e-06	32	4.5881646282030266e-06
291	5.276018308874053e-06	28	2.769184979464123e-06
292	5.142989661246794e-06	34	3.00753979121062e-06
293	4.616505874430481e-06	24	2.0326277338168866e-06
294	5.666916471743964e-06	25	3.0374876529429067e-06
295	5.282651271250979e-06	30	2.929598119707227e-06
296	5.565256276173211e-06	27	3.1748883768817647e-06
297	6.283300284249792e-06	28	3.7225313844886523e-06
298	5.762654544262167e-06	26	3.2918045556139414e-06
299	5.94387141116541e-06	27	3.4423030508958783e-06
300	5.3068688314347465e-06	32	2.8761121754493676e-06
301	7.646890672960442e-06	34	5.157841706282018e-06
302	5.492712847732491e-06	29	3.1135553055777257e-06
303	4.941373497128523e-06	26	2.4109249131162266e-06
304	5.231529828536482e-06	33	3.121922866384161e-06
305	4.123146798784272e-06	22	1.680303900975422e-06
306	4.221228451155109e-06	22	1.7691387478719181e-06
307	5.740888843445135e-06	31	3.3227780025635723e-06
308	5.034271339831811e-06	28	2.5164141424246405e-06
309	4.724761959074848e-06	30	2.457249919592864e-06
310	6.633852949384664e-06	33	4.342127651139942e-06
311	4.890392587605683e-06	22	2.3708373735346275e-06
312	4.770771767930478e-06	23	2.0798270330233075e-06
313	4.778084535852048e-06	27	2.5107106898389417e-06
314	5.519820705788857e-06	24	3.097013153106525e-06
315	6.210909450946404e-06	27	3.7346511828700546e-06
316	5.3158655266741034e-06	26	2.8868203234228915e-06
317	5.201175811364505e-06	27	2.862488280507222e-06
318	5.203605495324111e-06	24	2.596135502730793e-06
319	5.90584648475699e-06	26	3.3184020555070905e-06
320	4.424042983162496e-06	32	2.436487314277785e-06
321	4.800829590766969e-06	26	2.3713024050584434e-06
322	4.6660866957835265e-06	21	2.018596854132228e-06
323	4.818699461598315e-06	26	2.2807670318717093e-06
324	6.1909140881066395e-06	33	3.7871558184832716e-06
325	5.002662683203507e-06	26	2.442613863722912e-06
326	8.973743627467372e-06	31	6.6069513324124835e-06
327	6.600215657157674e-06	31	4.128077645490716e-06
328	5.41234420683968e-06	25	2.9420971514389974e-06
329	4.919894075530762e-06	27	2.6100619329435737e-06
330	6.045064947805754e-06	29	3.5817384674397416e-06
331	6.579431847551304e-06	30	4.17382508251698e-06
332	4.329510379833633e-06	29	1.9375807870320815e-06
333	5.106516133642854e-06	26	2.723962987305099e-06
334	5.764256454920183e-06	32	3.5296547718884463e-06
335	6.04634981432515e-06	32	3.461190844092059e-06
336	6.4077612268405985e-06	30	4.079457508778496e-06
337	5.161423339321301e-06	25	2.6003057516089757e-06
338	5.753481110752273e-06	26	3.241853962046591e-06
339	6.954307065041301e-06	29	4.525101218223843e-06
340	5.344263056739302e-06	27	2.985804315608151e-06
341	5.631497939684388e-06	25	2.8613690052868405e-06
342	5.161234888222513e-06	28	2.729301838879207e-06
343	4.699328035548633e-06	27	2.2109802231301873e-06
344	8.253979727489107e-06	26	5.344911799318875e-06
345	4.862558077581425e-06	30	2.4640683321926112e-06
346	5.4099878475476554e-06	28	3.1534468587490877e-06
347	6.3992062508088725e-06	30	3.993160547323771e-06
348	4.403613165875665e-06	29	2.146775503811112e-06
349	4.9699690162942695e-06	27	2.517649493311922e-06
350	4.907741298459198e-06	31	2.719127250943498e-06
351	6.933518724941085e-06	33	4.660433806928326e-06
352	4.901380907511576e-06	21	2.274961862179424e-06
353	6.409165446714432e-06	31	3.824560482141211e-06
354	5.122499556042921e-06	26	2.406575007490709e-06
355	6.2614871197036824e-06	26	3.704250700713325e-06
356	4.796098668267451e-06	26	2.2451328027381664e-06
357	8.970742946515908e-06	26	6.174275608683894e-06
358	5.722165018360809e-06	30	3.279805903242207e-06
359	5.74138154705759e-06	28	3.2708021270669866e-06
360	5.713639023306448e-06	28	3.128503560943841e-06
361	4.664538060426495e-06	26	2.346939524550134e-06
362	5.977090252928201e-06	33	3.9206389978729506e-06
363	5.678236212132411e-06	29	3.1229773701693057e-06
364	4.9386581634401825e-06	26	2.5653059895164515e-06
365	5.172827988686324e-06	31	2.7792274561058466e-06
366	5.0133009330447765e-06	31	2.9377572216824796e-06
367	6.085324309912455e-06	35	3.849377811521953e-06
368	6.142685761925952e-06	34	4.01663318975077e-06
369	5.517072579058191e-06	32	3.199904443031892e-06
370	5.334384171245641e-06	31	2.9511094287104733e-06
371	5.090449034482398e-06	35	2.695974673871937e-06
372	4.9369647696915515e-06	29	2.4877715016771287e-06
373	7.553948409983139e-06	36	5.337173316730549e-06
374	4.2128323318072235e-06	25	1.890764617641073e-06
375	6.058879534804901e-06	26	3.496053030508871e-06
376	4.971455167989817e-06	29	2.5217058370314857e-06
377	7.289733719306248e-06	28	4.748077974151591e-06
378	4.817775244158951e-06	29	2.5031810998853385e-06
379	5.796493861191681e-06	30	3.304558238651271e-06
380	6.293659169891716e-06	27	3.7686681806924357e-06
381	4.31167273007117e-06	28	2.0461179839560057e-06
382	4.761534816185039e-06	24	2.216862209637867e-06
383	4.920996410087501e-06	29	2.612842005860714e-06
384	5.349639440505535e-06	30	3.1093804614975107e-06
385	5.9576949476598075e-06	29	3.5655662339045897e-06
386	4.947238484385223e-06	31	2.4072732466017114e-06
387	4.822793942597518e-06	27	2.622652582970281e-06
388	5.4785272269408575e-06	25	2.886826411364003e-06
389	4.231728129829024e-06	22	1.754425831413544e-06
390	6.645851614247266e-06	34	4.508190162917287e-06
391	5.334363496924127e-06	28	3.0029849030023165e-06
392	4.5949314156585655e-06	27	2.304295127329566e-06
393	6.415727741134041e-06	36	4.170201870870858e-06
394	5.7147932184435756e-06	29	3.2423731197466274e-06
395	5.225900820938659e-06	31	3.0392732687436757e-06
396	5.8348465349807355e-06	28	3.4602668253549034e-06
397	5.710379944536744e-06	27	3.3329042580439465e-06
398	4.896786464010693e-06	27	2.482777954906248e-06
399	4.690588923041811e-06	23	2.059552264225064e-06
400	4.738963079151358e-06	28	2.3225486354715163e-06
401	5.177790186512384e-06	27	2.623360039569582e-06
402	5.293435568507837e-06	27	3.0393486499388967e-06
403	5.2610577159673535e-06	26	2.746385030609459e-06
404	6.946820743125431e-06	30	4.4067184913403505e-06
405	4.666810922534161e-06	28	2.350252483733319e-06
406	4.495532143260529e-06	23	2.0817936138806806e-06
407	5.226930660250316e-06	31	2.7397376478976746e-06
408	6.655950393096202e-06	28	4.0789291106757146e-06
409	5.693387451580579e-06	29	3.4532224038784306e-06
410	6.215454845453914e-06	32	3.8182133755236265e-06
411	4.114222707025026e-06	23	1.5854846691582123e-06
412	5.065111071837132e-06	29	2.6362706848201676e-06
413	5.018996057850554e-06	27	2.5978735731049888e-06
414	6.738580037196249e-06	32	4.404575095920636e-06
415	4.715166341936889e-06	29	2.534910667179851e-06
416	5.219351457154397e-06	30	2.7646909181839424e-06
417	4.6338531386170905e-06	31	2.301583714703164e-06
418	5.888699633960098e-06	29	3.4935302319458416e-06
419	6.009602043946173e-06	34	3.732071979720133e-06
420	5.025264749869746e-06	31	2.9124794939557967e-06
421	5.454551880611907e-06	32	3.2187577197184542e-06
422	8.547637366252551e-06	28	5.942660371893956e-06
423	5.549899026455892e-06	27	3.163063818287017e-06
424	6.450708026328401e-06	28	3.9676785407264746e-06
425	5.0396872270591734e-06	29	2.660344051864464e-06
426	6.4705427576902956e-06	32	3.9328832398609556e-06
427	5.721150473900079e-06	30	3.2968335545699146e-06
428	5.475585106227123e-06	33	3.0110508113893364e-06
429	5.36044076529482e-06	25	2.730291331356426e-06
430	7.564908145730888e-06	29	4.9632246678477165e-06
431	6.163577307033865e-06	30	3.503920344267032e-06
432	7.293173111536857e-06	31	4.875920083432153e-06
433	4.919457249231894e-06	24	2.610054443719655e-06
434	5.960359853213105e-06	29	3.588698311997124e-06
435	6.570725963007792e-06	32	4.009206501248655e-06
436	5.142544360471082e-06	25	2.546131618269643e-06
437	5.0833340859824294e-06	29	2.8215011643216332e-06
438	5.366017340622286e-06	27	2.9425409982211362e-06
439	5.51821033263161e-06	28	3.0624012801657403e-06
440	5.159860211539653e-06	28	2.8674271372126933e-06
441	4.756183147412245e-06	30	2.4270111852986007e-06
442	5.654727070489266e-06	29	3.1234159572196973e-06
443	5.202270006839796e-06	36	3.120792925065638e-06
444	5.481839217412814e-06	30	3.159348030101813e-06
445	4.97838823676338e-06	27	2.6672305760987306e-06
446	5.200451687639714e-06	26	2.8497568351772938e-06
447	4.696465369189217e-06	32	2.551413115078079e-06
448	5.446789582963211e-06	30	3.3861439207600695e-06
449	6.702293045302813e-06	29	4.322350652457387e-06
450	5.925122069457741e-06	25	3.4806523196841556e-06
451	4.210346089439048e-06	23	1.7178023893980775e-06
452	4.394238917061604e-06	23	1.8499175792209333e-06
453	5.384372145792894e-06	26	2.864873046213394e-06
454	4.4770180351116855e-06	21	1.8213388361589414e-06
455	5.5351183734887645e-06	28	3.1079695565194292e-06
456	6.724998445113002e-06	24	4.37262839447999e-06
457	5.294205946621948e-06	23	2.7718396675455242e-06
458	4.830151645110565e-06	26	2.2604565557541167e-06
459	5.6739782561891265e-06	33	3.3189456353923666e-06
460	5.286706644931138e-06	30	2.8009859175835583e-06
461	4.9694262119662695e-06	28	2.6652683521607623e-06
462	4.690761759969977e-06	26	2.181184828179882e-06
463	6.455178315831027e-06	36	4.1267373433799e-06
464	4.6149124603707086e-06	26	2.257412351002389e-06
465	5.132465948617369e-06	24	2.5642568989716326e-06
466	4.95310651642077e-06	27	2.5690852217424288e-06
467	5.553615324172459e-06	27	3.0117671868116603e-06
468	4.520739174365825e-06	25	2.0454646804858995e-06
469	4.520697252832027e-06	25	2.0868376865390698e-06
470	5.985692143550488e-06	30	3.6123259499515053e-06
471	5.856607632851114e-06	32	3.5690261187807862e-06
472	4.841165024385761e-06	24	2.14383555239617e-06
473	5.250163878119605e-06	28	2.5938609173425946e-06
474	5.165053624705847e-06	31	2.8031828930430036e-06
475	4.314819375482633e-06	31	2.3447525371547403e-06
476	5.123405020304619e-06	25	2.5181954475219468e-06
477	5.964524474412086e-06	29	3.5619403812503215e-06
478	6.030222491678784e-06	35	3.7344173328838975e-06
479	5.181235979560913e-06	26	2.7692499667359207e-06
480	5.103936967929665e-06	28	2.6437457308127707e-06
481	6.229408603266993e-06	33	3.895877161960658e-06
482	4.771280151479564e-06	31	2.45702851337856e-06
483	4.786399261937634e-06	26	2.299999584739295e-06
484	7.138853752145042e-06	35	4.670476871761514e-06
485	4.5135146422073634e-06	27	2.0341434870213673e-06
486	4.676985277160871e-06	24	2.1644288403902857e-06
487	5.4276397296683996e-06	31	3.163093436731224e-06
488	8.904506262104004e-06	26	6.448052442961839e-06
489	5.338957280368691e-06	30	3.0304878858424056e-06
490	5.379509395802021e-06	20	2.783312883103456e-06
491	5.89768445304717e-06	28	3.240396678246603e-06
492	4.927764846559338e-06	28	2.4817578171223538e-06
493	7.0891504647670516e-06	30	4.719028819052375e-06
494	4.917050981197272e-06	29	2.558690393982549e-06
495	4.571552766845065e-06	23	2.0828906464275464e-06
496	5.806617692933861e-06	28	3.2928010022531825e-06
497	4.568929484475658e-06	31	2.352917869500366e-06
498	4.631251911951277e-06	22	1.930581982184373e-06
499	5.1653243520883995e-06	28	2.7356275391994277e-06
500	4.707347237875268e-06	22	2.160279526865334e-06
501	5.947611430238703e-06	27	3.3929125906478026e-06
502	7.8678917740513e-06	32	5.552431282528335e-06
503	5.330240180400915e-06	31	3.1386064050503876e-06
504	4.218163617690863e-06	26	1.974347586253631e-06
505	5.932579913351042e-06	35	3.7140348991366815e-06
506	4.293334936837166e-06	24	1.586825287811068e-06
507	5.536473017642721e-06	31	3.1310657631100567e-06
508	5.120382979470769e-06	27	2.7312719730741597e-06
509	7.4044133209432455e-06	28	5.001220435685913e-06
510	5.614222560148395e-06	25	2.954076460087568e-06
511	5.230472843729243e-06	31	2.8122797091736635e-06
512	5.409146095492712e-06	30	3.271029410145711e-06
513	6.153842868620942e-06	34	3.8167469019082675e-06
514	5.470518656187384e-06	31	3.229343659987643e-06
515	6.447273447167472e-06	27	4.185848095571906e-06
516	5.873500170817971e-06	29	3.4031429758293713e-06
517	5.851213815636127e-06	27	3.2721487591326504e-06
518	5.43770025923387e-06	27	2.662815780980568e-06
519	4.849166354713601e-06	28	2.3818756218324568e-06
520	6.688721753501779e-06	32	4.256398664929446e-06
521	5.2707905238784156e-06	28	2.964378127460038e-06
522	4.855734712467324e-06	29	2.5689199089409387e-06
