	A_tot	Perf_tot	Perf_area
96	8.010100210669054e-06	14	3.7786207891696353e-06
97	7.1225798387310675e-06	7	2.357942379146667e-06
98	9.440625600876944e-06	12	5.207995116849225e-06
99	8.020801849843339e-06	10	3.5265995782015873e-06
100	8.734395279629434e-06	14	4.2162586355709245e-06
101	1.3232820869388306e-05	14	8.58705643493024e-06
102	8.477931380004444e-06	13	4.263646325653918e-06
103	6.942452331803094e-06	9	2.692811480119392e-06
104	6.931309719402447e-06	5	1.5098310560493385e-06
105	1.2849673549386064e-05	11	7.614393553701049e-06
106	6.577078436962794e-06	9	2.324236199367814e-06
107	6.505793882066073e-06	6	1.7992624289444665e-06
108	7.812662325716494e-06	12	3.082690798024424e-06
109	8.065527514703517e-06	10	2.8873368901516562e-06
110	1.0119193575783833e-05	10	4.807146449112143e-06
111	7.27161069056324e-06	8	2.044558465334564e-06
112	8.432935099658267e-06	10	3.795503299917113e-06
113	9.725996909467294e-06	11	4.530827358539477e-06
114	7.775345242360312e-06	14	3.896199502032062e-06
115	6.992749604632092e-06	11	2.8822001501263384e-06
116	5.984187773053138e-06	4	7.64042135264449e-07
117	7.636773763272397e-06	10	2.510611726923495e-06
118	9.154482178721512e-06	10	3.7872244683913184e-06
119	7.839170486841174e-06	10	3.0387268679109826e-06
120	7.8191669891532e-06	8	3.4350600201268044e-06
121	1.0355302369462163e-05	12	5.522614215270355e-06
122	6.0587306780875246e-06	4	8.385904305354785e-07
123	8.414232694680205e-06	12	4.0390328651970765e-06
124	8.5358360351702e-06	10	3.6904778073653593e-06
125	8.766462387019854e-06	12	4.366787281785127e-06
126	8.335619360573964e-06	13	4.224532696026707e-06
127	9.735103454455883e-06	11	4.535047315920139e-06
128	1.036792921906055e-05	7	5.219107322903659e-06
129	7.93131235143324e-06	12	3.3464728298678154e-06
130	8.440053029399039e-06	12	4.100337124111688e-06
131	8.148648621485732e-06	10	3.430159014207663e-06
132	6.9095302268319564e-06	8	1.8369625539217791e-06
133	9.907574722548996e-06	12	4.801200405323484e-06
134	9.296008464893072e-06	11	5.1180972236003735e-06
135	9.431318862896123e-06	10	4.253163554601889e-06
136	6.588806564515516e-06	9	2.030740479705686e-06
137	7.479087214437006e-06	8	2.552563338839771e-06
138	7.922481875369004e-06	11	3.775257124949252e-06
139	7.394354928758976e-06	10	2.826654650209324e-06
140	9.116427602400717e-06	11	4.800470347660893e-06
141	8.62010419005189e-06	10	3.2495507584852195e-06
142	7.255403874974802e-06	6	2.396731577931095e-06
143	7.03916448697822e-06	10	2.564413689000411e-06
144	5.930895383920753e-06	8	1.8444471964220301e-06
145	1.0038892155610262e-05	14	6.024340972702398e-06
146	8.593273892672225e-06	9	3.840051846172723e-06
147	8.049989307587705e-06	6	2.7606733957647156e-06
148	9.948730846262858e-06	12	5.101269233016441e-06
149	5.96717047452987e-06	6	1.2083852325904476e-06
150	8.141566124876669e-06	11	3.661096983612642e-06
151	8.256089496628014e-06	9	3.6922776021889617e-06
152	9.110542145490511e-06	11	4.849169468749597e-06
153	7.4479849407180795e-06	9	2.8829777509024024e-06
154	7.787285251532928e-06	8	2.733897578670088e-06
155	7.641240200115359e-06	10	2.69158406909895e-06
156	1.0632223213293742e-05	11	5.911093228386975e-06
157	8.419795890410792e-06	6	3.074854425292381e-06
158	6.586880761766286e-06	8	1.709444408138624e-06
159	7.068985446338133e-06	8	1.877612120537738e-06
160	7.017411540247089e-06	9	2.116090597349055e-06
161	7.200998703407969e-06	9	2.173755665887129e-06
162	6.935932551409036e-06	5	1.5853079520366248e-06
163	7.874250124908862e-06	11	3.038570984586974e-06
164	6.924292984803861e-06	6	1.4097516626088922e-06
165	1.1812027855206138e-05	6	7.161495616054915e-06
166	9.289338164051718e-06	9	4.075856910985194e-06
167	7.312965646815394e-06	11	2.88468553735145e-06
168	6.2242702199132315e-06	7	1.8774682431541739e-06
169	8.469145150355524e-06	12	3.786041983939737e-06
170	6.570816990935674e-06	5	1.345743491485584e-06
171	6.479149404374052e-06	8	1.904957862691406e-06
172	7.155093604020419e-06	14	3.2517893711323087e-06
173	8.440829095037064e-06	7	3.078041856852583e-06
174	7.013310303003912e-06	9	2.3972920172031897e-06
175	7.998725633051107e-06	8	2.724185444684067e-06
176	8.22134194271401e-06	12	3.6267299093761575e-06
177	6.973578882267465e-06	7	1.7650412287924098e-06
178	8.67120054189833e-06	12	3.747512423179421e-06
179	6.152657003475835e-06	7	1.8959264183534629e-06
180	8.022930726531236e-06	10	3.6619666724143546e-06
181	9.979949194093246e-06	9	5.088807019571488e-06
182	6.7879790404332695e-06	6	1.7667917296233908e-06
183	6.299002995559529e-06	11	2.0033239993681513e-06
184	9.894031813284231e-06	14	5.385734711303517e-06
185	8.24911253719532e-06	12	4.263938359329258e-06
186	6.730888851048636e-06	8	1.7059657452749547e-06
187	7.071843104983615e-06	8	2.441928215381247e-06
188	7.247226986350531e-06	7	1.7600043320982011e-06
189	8.207460361678626e-06	8	3.340853814061804e-06
190	7.935047766708372e-06	8	3.221728654467768e-06
191	6.206644554383963e-06	5	1.2516686621140217e-06
192	1.1711856069731083e-05	10	7.40725131339653e-06
193	9.961373649003385e-06	14	6.221026522548394e-06
194	6.776676745148604e-06	5	1.1755495097545487e-06
195	9.346506908918329e-06	11	4.019370400354282e-06
196	8.088776518421996e-06	11	2.884245729245077e-06
197	8.52843320829175e-06	12	4.350708480990879e-06
198	8.475954113450726e-06	8	3.7409507649660694e-06
199	9.64891289504296e-06	13	5.759408424321937e-06
200	7.765204557455094e-06	12	3.110613732782616e-06
201	7.399289397482772e-06	10	3.035667010882855e-06
202	9.127429931250678e-06	9	4.138374804631685e-06
203	9.811068900598051e-06	10	4.786484279090831e-06
204	7.667792661544829e-06	7	2.178632149135359e-06
205	8.150478298674672e-06	7	2.595952148932844e-06
206	6.6165063806903386e-06	7	1.6213811135069298e-06
207	7.055658302076614e-06	9	2.5782985037033915e-06
208	8.108685345594482e-06	13	3.6333746110274e-06
209	1.0775218814937308e-05	11	6.409697970157757e-06
210	6.37207118197353e-06	8	2.1638717981637625e-06
211	8.073022015068695e-06	12	3.240307641695072e-06
212	7.193040861702828e-06	9	2.9911734096485247e-06
213	9.000467235027083e-06	12	4.273822967199734e-06
214	8.905422494681378e-06	12	4.1643002354882325e-06
215	8.155984991573842e-06	12	3.7624939221961095e-06
216	8.564345013629656e-06	12	3.953303924902686e-06
217	7.1142023856274296e-06	8	2.168317259737804e-06
218	8.96189001403018e-06	11	4.594960498717057e-06
219	8.820478194936668e-06	11	4.080092653420485e-06
220	7.082943498649278e-06	9	2.5268592483732767e-06
221	6.6933636501411345e-06	7	1.9471672601429343e-06
222	7.031976268828694e-06	6	1.8811438017970106e-06
223	7.892470139502737e-06	12	2.652594601838e-06
224	8.251809292149814e-06	10	3.1725416058809733e-06
225	8.897851660276242e-06	12	4.02532591426067e-06
226	6.58542360930532e-06	7	1.865282092318597e-06
227	8.034446257033486e-06	7	2.666781781154176e-06
228	6.184394497205259e-06	10	2.0312284767176365e-06
229	7.699683232375819e-06	9	2.854328906562172e-06
230	6.688025842947656e-06	8	1.846696458973646e-06
231	6.812285727595379e-06	4	1.4100673702195673e-06
232	7.370882182260911e-06	10	2.89334861509808e-06
233	6.114240845591984e-06	9	2.0185818480006144e-06
234	9.768282180094987e-06	18	5.670581887698277e-06
235	9.567443361677512e-06	10	4.19779189251855e-06
236	7.732732753521783e-06	7	2.3405495596685506e-06
237	8.469481258831553e-06	10	4.118900519236947e-06
238	7.4127067830833615e-06	11	2.470531243020877e-06
239	1.0220693643561316e-05	13	6.2931774139255295e-06
240	8.606103467006874e-06	10	4.2847471991700195e-06
241	9.000378119326902e-06	9	4.082470384729635e-06
242	8.351410938650474e-06	10	3.476006515667817e-06
243	7.064564172477529e-06	9	2.539576722242138e-06
244	1.1226196592655125e-05	8	6.0705395354836606e-06
245	7.654166126980094e-06	12	3.180541765470663e-06
246	7.920734297307468e-06	8	3.0944196813176667e-06
247	6.471506744472509e-06	5	1.3903349525993122e-06
248	8.883379274998787e-06	9	3.4786747408526497e-06
249	8.933267026076456e-06	10	4.012243082331962e-06
250	6.693191116358155e-06	8	1.9223960092847206e-06
251	7.137710930843788e-06	12	2.5659280026978243e-06
252	9.656765658682093e-06	10	4.6139892058235506e-06
253	7.526439193304588e-06	12	2.803516899178268e-06
254	8.499273611090166e-06	12	4.161819966705384e-06
255	6.810877751993212e-06	7	1.79095639609933e-06
256	6.212848498161402e-06	7	1.450749157833952e-06
257	7.874078888491825e-06	10	3.214279212634283e-06
258	7.0550014275385355e-06	6	1.4868414815531904e-06
259	1.0070341277729442e-05	6	4.968536969983179e-06
260	9.737837140636636e-06	12	4.915996679595412e-06
261	7.551918923940949e-06	10	2.9564236893369286e-06
262	9.018420393124713e-06	8	3.4852139291817336e-06
263	7.403919934360376e-06	9	2.469855516896721e-06
264	8.172532746576931e-06	8	2.873300610285629e-06
265	8.848416260965303e-06	13	4.888478030639671e-06
266	8.692767641802193e-06	11	3.5088896792578317e-06
267	7.4448615060465356e-06	7	1.932935127795163e-06
268	9.895334676725297e-06	8	5.459385977283067e-06
269	9.416010845522484e-06	13	4.5903319084122594e-06
270	8.019861339175605e-06	12	3.554887089637969e-06
271	6.3185713168722005e-06	9	2.049690025934833e-06
272	9.539628570360873e-06	16	5.524911712989877e-06
273	8.62871883639849e-06	10	4.143261427928964e-06
274	8.685453940245904e-06	8	4.400140344453437e-06
275	9.135288333450469e-06	11	3.772537492030749e-06
276	7.562528408188222e-06	10	2.494932037668306e-06
277	7.067745784887824e-06	10	2.8557766052372438e-06
278	9.663776129133688e-06	13	5.656095159987837e-06
279	7.531323675508858e-06	11	3.0957310927381536e-06
280	7.2809042738964435e-06	12	2.931098646585365e-06
281	8.321533062139874e-06	9	3.032228456781416e-06
282	8.5301053266987e-06	13	3.880349763787338e-06
283	9.218748520040096e-06	11	4.824486339159432e-06
284	6.571926592370213e-06	7	1.7578241877709663e-06
285	7.414956288038509e-06	6	2.2869687817158098e-06
286	1.0572112035340088e-05	9	5.164033620120783e-06
287	7.614757948247742e-06	9	2.4779567990122544e-06
288	9.578875633454578e-06	12	5.049145050882913e-06
289	9.889884016848005e-06	11	4.372939327738573e-06
290	7.13286172195243e-06	7	2.1173416800867434e-06
291	8.381621905019392e-06	13	4.082169607613614e-06
292	8.091351816166864e-06	11	3.3968026743426295e-06
293	8.546740840336093e-06	12	3.714919159665776e-06
294	6.898661463153686e-06	9	2.0420361719261764e-06
295	8.248910404057581e-06	10	3.113924051996982e-06
296	7.977960229676942e-06	10	2.9810220442239054e-06
297	6.892970499149248e-06	3	1.676137565309868e-06
298	8.280510763925124e-06	9	3.21607595263971e-06
299	7.782524769776032e-06	9	2.9543245764787803e-06
300	7.795491797529593e-06	8	2.285162408592343e-06
301	9.10222043674572e-06	12	4.467384682562036e-06
302	7.281908249252073e-06	9	2.866887451386299e-06
303	8.02551512992609e-06	9	2.96149278322074e-06
304	8.805397003068562e-06	12	4.389204369046594e-06
305	9.117602932731114e-06	9	4.452556327886882e-06
306	1.0208782534237944e-05	9	5.012794450188968e-06
307	8.392457396330501e-06	11	3.815204787450255e-06
308	8.2709486225184e-06	9	3.0461644250095433e-06
309	6.52786778302324e-06	8	1.6642853606958445e-06
310	6.9341093175231056e-06	10	2.500311963830067e-06
311	1.152438724246566e-05	12	6.487522604658941e-06
312	6.6131527577022345e-06	10	2.500328461793505e-06
313	7.691183593362392e-06	5	2.397189108648095e-06
314	8.307639191509425e-06	12	4.049829688499245e-06
315	6.661742815575197e-06	9	1.9427963916506666e-06
316	6.70913207610985e-06	8	2.2372037217009102e-06
317	8.25881126787132e-06	11	2.850025585360668e-06
318	7.479281984645655e-06	7	2.5403837721523663e-06
319	7.196759985829844e-06	5	2.1219362488297045e-06
320	9.365996108784835e-06	12	4.635327808395399e-06
321	7.984318157605518e-06	11	3.0819035788791738e-06
322	7.347995326083452e-06	8	2.1359511225853107e-06
323	7.117070800458164e-06	9	2.6192106346166888e-06
324	9.50782221292325e-06	10	4.384418256467639e-06
325	6.271094961726992e-06	7	1.5189355368478346e-06
326	8.603383503870166e-06	12	4.307432784762507e-06
327	8.058132387822598e-06	11	3.2300318600348693e-06
328	8.277312661120998e-06	10	3.3304456921334463e-06
329	7.4988885301515384e-06	9	2.7589336020398106e-06
330	8.947821372175415e-06	12	4.640422072185321e-06
331	7.712832868177269e-06	10	2.8898310162355646e-06
332	6.095481062401552e-06	8	1.6783902623940066e-06
333	6.84081663043456e-06	4	1.557546231406013e-06
334	1.690590312000086e-05	10	1.1716320981702193e-05
335	6.32006662585338e-06	5	1.213019799432515e-06
336	9.251822354777406e-06	11	4.633870926199099e-06
337	9.437103407599074e-06	11	4.5720074172302715e-06
338	6.1499620043090055e-06	7	1.5465917640256883e-06
339	6.584466578593528e-06	10	2.3009748480861084e-06
340	7.798971904809693e-06	12	3.503799483200607e-06
341	6.759241842261069e-06	10	2.3604714292909144e-06
342	7.13901276296242e-06	8	2.5563733494768702e-06
343	7.944435438361203e-06	8	2.952459442545837e-06
344	8.02851268769717e-06	7	3.0571811146979027e-06
345	8.129063135694994e-06	13	3.900664948100855e-06
346	1.1071180604269991e-05	11	6.475838903207094e-06
347	7.35402255930535e-06	8	2.3214515506320623e-06
348	8.472827041342467e-06	8	3.3884488222696973e-06
349	7.967166815854014e-06	11	3.5178294541679615e-06
350	1.0639340299538608e-05	9	5.097909361417233e-06
351	9.030792403667654e-06	10	4.077485582112299e-06
352	8.300334717138689e-06	8	3.279065124610953e-06
353	6.895374842820526e-06	10	2.539995412493645e-06
354	1.060057534183282e-05	13	5.282121755444371e-06
355	8.437577358648331e-06	14	4.662324532357543e-06
356	8.352593817301165e-06	11	4.092125461376213e-06
357	6.45338661572621e-06	4	1.0079352351926387e-06
358	9.12684490052556e-06	11	4.264134007935542e-06
359	8.898847977939901e-06	10	3.981490986569594e-06
360	9.637692782674309e-06	8	4.208043823709548e-06
361	8.033653823741632e-06	12	3.5661440896912676e-06
362	6.844444819562733e-06	8	2.3164882065821594e-06
363	9.048413522445031e-06	10	4.339512493186623e-06
364	1.076572602854437e-05	8	5.51732676593558e-06
365	9.205024427548896e-06	12	4.447578567575472e-06
366	6.038375942403182e-06	9	1.92860449213118e-06
367	1.4904670792177672e-05	8	9.873026762662782e-06
368	7.55733153855737e-06	12	3.504704739106118e-06
369	6.812516314779549e-06	8	2.29300197178215e-06
370	7.759859892220787e-06	12	3.1416906982461197e-06
371	9.357978319095816e-06	8	4.4123109450187e-06
372	8.035953865903842e-06	8	2.833852392393588e-06
373	8.761631626216932e-06	11	3.91732898670378e-06
374	7.334074440168735e-06	9	3.0906372027564794e-06
375	7.157490436086127e-06	10	2.949501998140553e-06
376	6.673237999353474e-06	10	2.356845369814494e-06
377	9.560827337507898e-06	9	4.3535385557292845e-06
378	7.046426992012145e-06	11	2.58802448689318e-06
379	7.390282866114686e-06	7	2.417399985424887e-06
380	8.15360367231705e-06	13	3.9864683040569554e-06
381	7.878527111528133e-06	8	2.999179654826191e-06
382	7.505321831780617e-06	9	2.6581308261819823e-06
383	9.459512675469212e-06	9	4.087657433190724e-06
384	7.686259427893094e-06	7	2.3626370604827264e-06
385	7.658279211212397e-06	8	2.492606219308913e-06
386	7.347422193498472e-06	8	2.3580978924268156e-06
387	7.453037504330973e-06	9	2.6836414498473535e-06
388	6.38257281835816e-06	5	1.206824840862423e-06
389	9.98093803123151e-06	13	5.498593723707558e-06
390	9.084091127357741e-06	9	3.7729400184842936e-06
391	8.650594747343973e-06	13	3.990092806920025e-06
392	6.718803986250166e-06	9	2.0171163337129184e-06
393	7.3993769220055885e-06	7	2.6000891259778794e-06
394	7.874133635646123e-06	10	3.131811266907771e-06
395	9.478112352022745e-06	12	4.203927623093709e-06
396	7.839166697864379e-06	7	2.4298540172029675e-06
397	7.042368814061541e-06	8	2.0934462020554347e-06
398	9.4911713313498e-06	8	3.069473239851367e-06
399	8.255837431766958e-06	8	2.8322811425691146e-06
400	7.389115856253354e-06	8	2.669610360884189e-06
401	6.430067018224394e-06	9	1.9736530169756817e-06
402	8.128078106656814e-06	10	3.002689861779104e-06
403	6.792230433438007e-06	10	2.481562240031484e-06
404	9.802828855403127e-06	11	4.840258179627541e-06
405	7.6038526575865126e-06	10	2.758398318546708e-06
406	7.2323447200383365e-06	10	3.0015973271193837e-06
407	7.2510526894310675e-06	8	2.1543180635222274e-06
408	7.34987404868548e-06	7	1.981344947015179e-06
409	7.824130169554621e-06	8	2.5531298296374015e-06
410	8.679767875363009e-06	10	3.97567657881182e-06
411	8.176234009093088e-06	9	3.957766633668529e-06
412	6.667804146553383e-06	9	1.7131043556892902e-06
413	9.42388103736399e-06	11	4.480345873706355e-06
414	6.6783036167540445e-06	10	2.4422898365651237e-06
415	1.0599672118250675e-05	11	5.324292898117691e-06
416	8.67731502929875e-06	13	4.577668879094651e-06
417	6.849117012589463e-06	8	1.8896719946295671e-06
418	1.257309772289154e-05	8	6.691315482681873e-06
419	1.0042481595225106e-05	13	5.6469433708781695e-06
420	8.532318674640486e-06	11	3.7321027876082496e-06
421	9.264955776416387e-06	10	4.622809978483268e-06
422	1.0416739032994157e-05	13	5.552410642290222e-06
423	8.232413337295238e-06	14	3.776324165172725e-06
424	8.230869375093075e-06	7	2.0600305774527218e-06
425	8.78626026555376e-06	8	3.442904163358177e-06
426	7.27277338565181e-06	11	2.7847244042974596e-06
427	9.056677448180995e-06	13	4.856050063194813e-06
428	7.336057726070065e-06	11	2.7972398226646565e-06
429	7.622680978674836e-06	8	2.64316286853389e-06
430	1.1842030995311452e-05	17	7.381127644915182e-06
431	9.716651896935894e-06	13	4.770141787870133e-06
432	9.103400680606702e-06	10	3.647727618761741e-06
433	6.550465174822876e-06	10	2.196747301558926e-06
434	7.651200522615944e-06	8	2.5268985785967186e-06
435	6.964147589301664e-06	12	2.744499064261164e-06
436	6.083107370503037e-06	8	1.5270585668131995e-06
437	9.406277573308428e-06	11	4.232423246496658e-06
438	1.2211430899155896e-05	14	7.298288400841176e-06
439	8.175044663216627e-06	11	3.7836590228823022e-06
440	8.90782113158804e-06	10	3.5711695983271604e-06
441	1.0664355414659683e-05	14	6.204516186766518e-06
442	7.063188397046131e-06	8	2.2149428003755973e-06
443	1.0110598101603837e-05	11	5.123694124378708e-06
444	8.975965542550665e-06	8	3.451933499707653e-06
445	7.800199637005244e-06	7	2.3196251785204635e-06
446	8.239524517901884e-06	11	3.6404155959210868e-06
447	6.031637009070806e-06	5	1.1791000313525055e-06
448	7.875890085388759e-06	11	3.5817098158224924e-06
449	8.163421977810316e-06	10	4.165498521669151e-06
450	9.464495131709871e-06	11	4.729116973100256e-06
451	8.519212561166347e-06	14	3.990123141710586e-06
452	7.358460174066746e-06	9	2.526877206178829e-06
453	1.0740174236868882e-05	12	6.117767485434344e-06
454	8.072241079942515e-06	11	3.6390180825558183e-06
455	8.735584696421054e-06	12	3.851471308032942e-06
456	6.929829965593262e-06	9	2.19491137869838e-06
457	7.960416494909821e-06	10	2.9347191326138096e-06
458	7.0185087751575e-06	10	2.6021416479804182e-06
459	9.277789120110449e-06	6	3.440941972842059e-06
460	7.968862373083678e-06	12	3.7376090928651556e-06
461	1.017068455088839e-05	11	4.724688230419843e-06
462	8.098415642196142e-06	11	3.1985825319984193e-06
463	8.967925993709739e-06	14	4.34574666973845e-06
464	9.644251966248292e-06	10	4.728308092954963e-06
465	6.796367635951199e-06	7	1.6243269763830117e-06
466	7.69387189770268e-06	11	2.8056002356375515e-06
467	8.865853210590286e-06	13	4.380326986779827e-06
468	6.8317969720637214e-06	10	2.5354726182005733e-06
469	9.493728665000114e-06	10	4.09042387274737e-06
470	8.117023331614578e-06	8	3.0539271581173244e-06
471	7.71783357713311e-06	11	3.02621241022525e-06
472	7.924233103810242e-06	10	3.2360330502753825e-06
473	8.187108156954153e-06	10	2.99860974073055e-06
474	7.4617404738773735e-06	7	2.1455303510961684e-06
475	7.432432012338962e-06	9	2.3592052842498844e-06
476	7.688692350875878e-06	12	2.778738332506537e-06
477	7.459194593744819e-06	6	1.878409716485326e-06
478	7.98713386187943e-06	10	3.2430914831313346e-06
479	8.392769308284008e-06	8	2.7059910783080464e-06
480	7.673789563177212e-06	10	3.0947830986402263e-06
481	6.458391742620784e-06	11	2.460880964404257e-06
482	9.556782254003387e-06	11	4.890823843219156e-06
483	1.0805633536021931e-05	12	5.688975314160285e-06
484	7.784436038552166e-06	7	2.449471076536976e-06
485	8.067270744746368e-06	7	2.557973126126386e-06
486	9.631995200631644e-06	15	5.200359954063929e-06
487	9.694251981466904e-06	13	5.251562415078652e-06
488	1.0690324845824167e-05	11	5.716196881100154e-06
489	7.91851819100294e-06	12	3.4231374909738623e-06
490	1.0384003157037344e-05	15	5.777667590253419e-06
491	6.748881015078902e-06	7	2.2496898830700247e-06
492	8.237167322929683e-06	12	3.6270421152103028e-06
493	6.845964981517383e-06	7	1.7944903897498938e-06
494	7.808558629570967e-06	8	3.535175724825405e-06
495	9.94823717418365e-06	12	4.674240070028901e-06
496	6.03296274146493e-06	9	1.8643973094548382e-06
497	7.292734092923942e-06	4	1.8659059470779904e-06
498	1.016181541722788e-05	13	5.623191435119923e-06
499	7.698493221952148e-06	7	2.5047356047349217e-06
500	9.57056895220137e-06	8	4.296796288120916e-06
501	9.654999357332892e-06	10	4.916260954949637e-06
502	9.089822820347814e-06	10	3.7511021307300436e-06
503	8.513621920540196e-06	12	4.1002801866067495e-06
504	6.556342017186656e-06	10	2.461601212995872e-06
505	9.892151562847111e-06	10	5.040802286213408e-06
506	7.685302754171908e-06	10	2.9384521992297397e-06
507	9.389079806400903e-06	13	4.881561697850411e-06
508	7.945351203000337e-06	6	2.347520766592471e-06
509	7.5190607829557445e-06	9	2.6063128346182287e-06
510	7.155592699625359e-06	7	2.094302566894956e-06
511	8.837167437989977e-06	9	3.811789990930984e-06
512	6.913183108176758e-06	8	2.0676210729317626e-06
513	7.999185390641382e-06	7	2.778348866112866e-06
514	8.485463143979061e-06	10	3.1705933721639312e-06
515	7.409139457903414e-06	12	2.652429020669177e-06
516	7.514078384142775e-06	7	2.409890072614465e-06
517	7.782680864601093e-06	12	3.4951017810996575e-06
518	7.5174503049218875e-06	10	3.1313487099067983e-06
519	7.585911866363748e-06	7	2.639806499576598e-06
520	7.199720436863044e-06	9	2.7588780970971526e-06
521	7.584349324215401e-06	11	3.0639837839551838e-06
522	9.592246697395268e-06	10	5.091163434937913e-06
523	6.787793673109281e-06	9	2.4263016857009126e-06
524	8.39467917247991e-06	14	4.111831035941894e-06
525	7.411762631106797e-06	9	2.9571995338840035e-06
