	A_tot	Perf_tot	Perf_area
124	5.585293442284723e-06	30	3.2868205228149983e-06
125	6.229209813926493e-06	33	3.77786269962629e-06
126	5.6856720765671855e-06	33	3.5202364745478543e-06
127	6.043220783048334e-06	27	3.2609869785905566e-06
128	4.765794540564683e-06	26	2.138995702145935e-06
129	5.18801885300553e-06	30	2.847074858301296e-06
130	5.413683375272951e-06	28	2.8383411319529335e-06
131	5.267999643310703e-06	25	2.8086895327695866e-06
132	5.601373424808646e-06	28	3.3316454623871614e-06
133	5.412442022810836e-06	34	3.184060148991721e-06
134	6.650832837545138e-06	31	4.432855884157263e-06
135	5.009870036523185e-06	28	2.449179463379863e-06
136	4.698343988018344e-06	25	2.2423654813968336e-06
137	6.7551674302962455e-06	27	4.026359977831416e-06
138	6.123516121541139e-06	34	3.958168801110774e-06
139	4.553482963230808e-06	30	2.4667160725419472e-06
140	5.084951694324158e-06	26	2.543724079741016e-06
141	6.102546591275499e-06	33	3.7611467449910828e-06
142	5.234146851471236e-06	26	2.7003225515562423e-06
143	5.212775765178132e-06	22	2.5255544588623843e-06
144	5.407391428677456e-06	24	2.9491660648359087e-06
145	1.1558702014765042e-05	31	9.056036783284034e-06
146	5.081633970454341e-06	29	2.857836390819373e-06
147	4.898452825114252e-06	25	2.481731711973529e-06
148	5.577012380741754e-06	34	3.529292082006082e-06
149	1.039107961709667e-05	29	7.964818900659392e-06
150	5.279519153023818e-06	26	2.684121107751163e-06
151	5.512444983366683e-06	33	3.3161049380514206e-06
152	4.879616225042673e-06	27	2.295567177173371e-06
153	5.219651573645677e-06	29	2.753779192270747e-06
154	5.195978290178501e-06	29	2.7423957362829556e-06
155	5.250400425019694e-06	27	2.612537075799894e-06
156	5.2538573648449295e-06	29	2.6977111713085343e-06
157	5.902608224436326e-06	30	3.540106954099984e-06
158	4.516256894096704e-06	33	2.2816004842743412e-06
159	4.577074102490382e-06	30	2.3063729499739596e-06
160	5.962982352669621e-06	35	3.6515063717670803e-06
161	5.552070766799639e-06	32	3.511015471433145e-06
162	5.115331339534232e-06	33	2.8360640293746076e-06
163	4.830280795801277e-06	25	2.385780387867306e-06
164	4.731235664928219e-06	26	2.158041120132826e-06
165	5.270454038584772e-06	27	2.8629628333588494e-06
166	5.237033141925518e-06	25	2.6712637010872563e-06
167	4.7563360495346e-06	31	2.438425228459649e-06
168	9.010566666031476e-06	26	6.459382268793777e-06
169	6.074690008641431e-06	32	3.668583655222936e-06
170	4.944060187033744e-06	28	2.603935528716441e-06
171	4.807915616896323e-06	25	2.406481362842247e-06
172	4.527369610084473e-06	25	1.997765608958592e-06
173	5.727834568870152e-06	29	3.3232749863485e-06
174	4.726180788101661e-06	30	2.4703776015115927e-06
175	5.1173289648693935e-06	31	2.6556419185468286e-06
176	6.094491647761964e-06	34	4.09165164893506e-06
177	5.155565203334619e-06	26	2.572012188467573e-06
178	5.2600923452108785e-06	29	2.8498130274492575e-06
179	5.620344828462064e-06	28	2.9679224941999015e-06
180	5.148334466883301e-06	24	2.53937986681302e-06
181	5.168244900729726e-06	34	2.895006028979805e-06
182	5.891026966368925e-06	32	3.536320789553572e-06
183	5.915702727207188e-06	27	3.5155898396022425e-06
184	5.463031499172152e-06	28	3.178944473701554e-06
185	5.221809902880605e-06	25	2.8506408066020357e-06
186	5.598157477281621e-06	27	3.0462471725030357e-06
187	5.43753508442194e-06	25	2.794879989637457e-06
188	5.1327017846286015e-06	29	2.7922353656793005e-06
189	5.340134738036589e-06	29	2.8635240329331704e-06
190	5.805339623486423e-06	26	3.148411146595485e-06
191	5.156261697759986e-06	25	2.8350258250918115e-06
192	4.98987957222773e-06	25	2.3481975485835488e-06
193	5.370966415822074e-06	32	3.1668715393390685e-06
194	4.948115726651245e-06	25	2.3550181999099484e-06
195	4.617197071672282e-06	18	2.0530948942157234e-06
196	6.2876799274200755e-06	25	3.6509572796986887e-06
197	4.846908456725345e-06	25	2.2603302171591452e-06
198	6.053202396323503e-06	31	3.574011814633892e-06
199	4.661152341033358e-06	26	2.155408314801758e-06
200	5.8405335187942036e-06	32	3.7262977429761554e-06
201	5.385602039570432e-06	31	3.340903217030487e-06
202	6.729490312258967e-06	27	4.271567599432981e-06
203	4.947031180506365e-06	27	2.6996431153247234e-06
204	5.400137239261292e-06	28	2.956541527959342e-06
205	5.009319926079167e-06	32	2.6974819621483727e-06
206	7.208349444474732e-06	29	4.783412055752331e-06
207	6.995593141499994e-06	31	4.49520450033717e-06
208	5.2247028824940246e-06	26	2.6553665849510587e-06
209	5.358325176366996e-06	31	3.124756234704033e-06
210	5.683054148583151e-06	23	2.7412798470380993e-06
211	5.188479647909727e-06	31	2.9516611814241824e-06
212	6.088959618678884e-06	34	3.957993174429503e-06
213	5.167949713731799e-06	30	2.5534356893042375e-06
214	4.309831414761199e-06	27	2.154147208462302e-06
215	5.008708460546005e-06	26	2.3485793940039513e-06
216	5.682365146030834e-06	28	3.253350731150429e-06
217	6.158641384152163e-06	27	3.7548954533250914e-06
218	5.531471586060029e-06	31	3.2668801075391695e-06
219	4.75363914792037e-06	28	2.3853476276852792e-06
220	4.878599635741442e-06	24	2.387125194889421e-06
221	4.7973937387572356e-06	26	2.2895596957588717e-06
222	5.120754901994869e-06	27	2.6670239625876735e-06
223	2.2233283623205537e-05	30	1.9901864795325304e-05
224	4.476113994646069e-06	25	2.070012428636294e-06
225	6.647939070865854e-06	32	4.298107480745031e-06
226	5.493657969570514e-06	27	2.901729341717967e-06
227	8.129637292544118e-06	32	5.735234070318133e-06
228	5.782233739423354e-06	23	3.0010710377939115e-06
229	5.588706061246419e-06	27	3.1375028438224413e-06
230	4.94607963573012e-06	28	2.4845014319876547e-06
231	4.614542996143099e-06	22	1.933028703757804e-06
232	6.490227473813378e-06	27	3.939113784482164e-06
233	6.875660582291968e-06	30	4.322021289590406e-06
234	6.515716182472456e-06	31	4.203405641709245e-06
235	5.466899128754295e-06	30	3.134358371189565e-06
236	5.202555658668392e-06	29	2.9514283277527706e-06
237	5.478494215421296e-06	29	2.945930285515451e-06
238	5.205385283409756e-06	25	2.52330894855666e-06
239	5.822257582500042e-06	31	3.492791316661995e-06
240	5.805710806255533e-06	33	3.484009252554208e-06
241	6.167980095622044e-06	30	3.8372773086934455e-06
242	4.664330213814163e-06	24	2.2125196594376296e-06
243	4.617597895203047e-06	28	2.139924795591695e-06
244	4.393030818216744e-06	23	1.8464699800270047e-06
245	5.947773970711694e-06	26	3.3301392565550956e-06
246	5.153352357135994e-06	26	2.5791027323676053e-06
247	6.2294683273233085e-06	26	3.900267354713305e-06
248	5.590541817339922e-06	24	3.0057436374948338e-06
249	6.673728676247241e-06	30	4.319370741119296e-06
250	5.784141874233278e-06	27	3.4208714397065246e-06
251	5.306089132596081e-06	28	2.8807516006495872e-06
252	4.823962795709797e-06	26	2.480391152948266e-06
253	5.178176170529642e-06	24	2.45353062244059e-06
254	4.467269551991074e-06	25	1.96932946632121e-06
255	4.929322033869658e-06	28	2.863424474760788e-06
256	5.356655091934948e-06	29	2.9429514177189767e-06
257	9.041505936661256e-06	35	6.9054826056861175e-06
258	4.86368981531148e-06	27	2.4250929326955945e-06
259	4.474404826730227e-06	25	2.158799015562598e-06
260	5.745146343846252e-06	27	3.2762762356466946e-06
261	4.419313595434718e-06	24	1.9641315184997077e-06
262	4.47917258142958e-06	26	2.1267347779358784e-06
263	7.32933625621326e-06	33	4.7983619043233925e-06
264	5.9279171771831814e-06	27	3.2573584520985133e-06
265	5.320573468459422e-06	27	2.9623220838033415e-06
266	5.2167480100195544e-06	27	2.906849136231158e-06
267	5.894951563343955e-06	27	3.5221779614097877e-06
268	4.8403003958901816e-06	28	2.4689521072796848e-06
269	5.194220405781647e-06	27	2.9538874833642714e-06
270	4.583319254618134e-06	28	2.311310997058499e-06
271	4.995760995185001e-06	24	2.6572189524344727e-06
272	5.411260683146047e-06	27	2.952452825523366e-06
273	5.992636262620589e-06	30	3.3628488760668555e-06
274	5.006185936635902e-06	33	2.7497265706682943e-06
275	6.472892443784904e-06	31	4.138915502897135e-06
276	5.161665040764502e-06	36	3.122375512093778e-06
277	6.7100166901465675e-06	34	4.354856049607651e-06
278	1.0596155947015848e-05	35	8.533121635817044e-06
279	6.749220782610694e-06	32	4.31109055254684e-06
280	4.839295382613706e-06	27	2.5283664072992843e-06
281	6.436359750854103e-06	28	3.891989685218166e-06
282	5.373676462363168e-06	26	2.936353834080229e-06
283	6.656146511593995e-06	25	4.145355122206166e-06
284	3.973316787654094e-06	22	1.5378283876400817e-06
285	4.939707280871271e-06	29	2.6229111186025375e-06
286	4.785338715871729e-06	26	2.546218752307332e-06
287	6.218913499302862e-06	30	3.678955942014312e-06
288	5.679758458974035e-06	27	3.4159401919532826e-06
289	5.565354992532904e-06	34	3.3020784172349687e-06
290	5.408433565070415e-06	27	2.9704042707937787e-06
291	5.9209386531516204e-06	26	3.3081774129327384e-06
292	4.5883742475097455e-06	26	2.303068369215611e-06
293	4.542656070600434e-06	23	1.8788495572791137e-06
294	5.460463392269283e-06	27	2.9468800447561164e-06
295	4.990753192086296e-06	28	2.4513151754628224e-06
296	5.3843390855497266e-06	31	3.149429034369746e-06
297	5.727270378875725e-06	25	3.208962145657412e-06
298	5.692550106149148e-06	30	3.361006107291824e-06
299	4.696375417004221e-06	31	2.6640959687719136e-06
300	5.536929199119513e-06	29	2.993651878703106e-06
301	4.928193999296195e-06	26	2.6338701229537957e-06
302	5.528139730253702e-06	30	3.19961833604436e-06
303	5.086755554592478e-06	21	2.352864954145695e-06
304	4.406603048404666e-06	23	1.940727911698317e-06
305	5.657828217328268e-06	29	3.1291014103718878e-06
306	4.476862548107484e-06	29	2.3825706718981623e-06
307	6.146095349604914e-06	31	3.979523504698382e-06
308	5.732661769124449e-06	32	3.413191960534239e-06
309	4.963762728652555e-06	27	2.558960416876391e-06
310	6.558235388544721e-06	25	3.886029730365343e-06
311	4.519169698158918e-06	21	2.0970422776357104e-06
312	5.323055126785474e-06	34	3.0578223675358505e-06
313	7.210461124474577e-06	31	5.024156693009208e-06
314	4.574620933139654e-06	24	1.881807685759031e-06
315	4.827684261160071e-06	25	2.3940961107328077e-06
316	6.489073714152312e-06	31	3.9202895299351074e-06
317	5.5683274960026e-06	32	3.2869590194131443e-06
318	4.373987111873737e-06	28	2.108729675320852e-06
319	7.121578306495284e-06	25	4.584064110011802e-06
320	6.099427143380162e-06	32	3.7553518300036524e-06
321	4.448204328396827e-06	28	2.1079880154275647e-06
322	5.427842210205558e-06	30	3.040837369777989e-06
323	5.382025160947961e-06	25	2.884222475511154e-06
324	4.5222575841048315e-06	24	2.1346028958581014e-06
325	5.3560110711221465e-06	25	2.719727661525459e-06
326	4.679976285711683e-06	28	2.63634397588888e-06
327	4.56386883872878e-06	28	2.117025681735567e-06
328	5.817431895326991e-06	32	3.3263302217919954e-06
329	4.8758355408592325e-06	30	2.6039273886544282e-06
330	4.400009637977138e-06	29	2.158371763858664e-06
331	5.194826537862411e-06	26	2.7649977859886565e-06
332	6.450650677850981e-06	29	4.109979394451944e-06
333	4.8089559369145e-06	26	2.159852888333494e-06
334	7.038100794978286e-06	34	4.646690420510039e-06
335	6.975743141602231e-06	34	4.717127613954323e-06
336	4.727078257809499e-06	26	2.3528000517252233e-06
337	7.170487282460025e-06	31	4.585742587763635e-06
338	4.695338596483257e-06	28	2.39672021798672e-06
339	5.8123235423333e-06	27	3.43298774328688e-06
340	5.869623614510033e-06	28	3.2209821551452864e-06
341	4.973656061758299e-06	29	2.8003594604978087e-06
342	4.400527731857617e-06	24	1.918742625432997e-06
343	4.444281774213725e-06	24	2.01294125632938e-06
344	6.3062811472372476e-06	28	3.6264659227345103e-06
345	5.652305845519361e-06	33	3.364161449307782e-06
346	5.521333737326764e-06	30	3.1574289437245453e-06
347	4.480917750208275e-06	22	1.9744055382958056e-06
348	5.744107172531598e-06	25	3.100440781894217e-06
349	5.291142904049879e-06	24	2.7675826982310703e-06
350	6.796555816433617e-06	30	4.315681443585311e-06
351	5.114215790501123e-06	21	2.496632304434199e-06
352	5.612254077832839e-06	32	3.2741643557634997e-06
353	4.957699736885839e-06	29	2.449985890889654e-06
354	4.906781299708656e-06	27	2.3834196644068415e-06
355	5.7826627493919975e-06	25	3.075150200845293e-06
356	4.699254161564389e-06	23	2.2199435578042083e-06
357	5.189957554094636e-06	26	2.8813054321733106e-06
358	4.344561287670359e-06	24	1.7864879426288951e-06
359	4.419436900336374e-06	25	1.9528326744943707e-06
360	5.339062856838652e-06	27	2.8260470396702303e-06
361	6.227253907449421e-06	27	3.791591744820381e-06
362	4.747396870253297e-06	26	2.2983493690149386e-06
363	5.695663636352602e-06	30	3.329904653521331e-06
364	6.344405140510584e-06	29	3.871585669071111e-06
365	4.516495454025798e-06	23	2.107399341277192e-06
366	4.8391942342918116e-06	27	2.366885577299264e-06
367	6.040505683868381e-06	29	3.597890401557714e-06
368	4.982489527948116e-06	31	2.8232939476889583e-06
369	4.700629933785072e-06	27	2.1462511486521043e-06
370	6.1412014639367325e-06	26	3.637754081062107e-06
371	6.881097919054343e-06	30	4.297532371994932e-06
372	4.917592256567671e-06	28	2.532347156487697e-06
373	4.281504477053119e-06	24	1.83394019658177e-06
374	5.7520948567073025e-06	32	3.4515540007141908e-06
375	5.068381332939728e-06	26	2.308765209145303e-06
376	5.635440629857461e-06	30	3.2845681056631096e-06
377	4.325450586728838e-06	21	1.8123203579001136e-06
378	5.963524053726824e-06	28	3.237035284297404e-06
379	9.176533102858067e-06	29	6.453376942560842e-06
380	5.497873741560778e-06	23	3.0406263870647534e-06
381	6.879695574006524e-06	33	4.381571691602913e-06
382	5.48504985358092e-06	32	3.1557879481573506e-06
383	6.308678927995547e-06	26	3.939740522436825e-06
384	5.155284536312481e-06	29	2.6975189432707086e-06
385	5.963488522521015e-06	26	3.1813210759643985e-06
386	4.819311293215884e-06	31	2.6309182331239544e-06
387	4.162893340095009e-06	21	1.7199769484662487e-06
388	5.82609174085418e-06	27	3.2852791202527514e-06
389	7.21616080715436e-06	27	4.672012286579003e-06
390	5.671369013131184e-06	30	3.2790780141860997e-06
391	7.887872790757818e-06	34	5.529122443691404e-06
392	6.077806417735439e-06	33	3.6131755036995355e-06
393	5.370536071511075e-06	31	2.858873321468466e-06
394	4.455696250735652e-06	22	1.908248607710357e-06
395	5.9367872610889375e-06	32	3.474414313394321e-06
396	4.994799903624983e-06	30	2.7233630451956076e-06
397	6.307660372851831e-06	34	3.864092356438495e-06
398	6.169604661431442e-06	33	3.692675003572604e-06
399	4.994046306749255e-06	30	2.827031294215034e-06
400	4.257633922600735e-06	29	1.950895523929964e-06
401	4.379757468055237e-06	22	1.6688649081761619e-06
402	1.1781879498771135e-05	32	9.29626475125314e-06
403	5.926299017500092e-06	37	3.8602868404567174e-06
404	5.393205994319825e-06	26	3.109235562355004e-06
405	4.085654063991452e-06	25	1.942736012867272e-06
406	6.683909799731286e-06	29	4.067806505896557e-06
407	4.984624143645225e-06	27	2.516797292207431e-06
408	6.818272898531004e-06	34	4.6225669713406455e-06
409	5.630277293229741e-06	30	3.535094761319679e-06
410	4.4052681839049025e-06	24	1.84142791947249e-06
411	4.6440258546980796e-06	27	2.227142248922587e-06
412	6.053835440204093e-06	26	3.713517452609762e-06
413	6.350110676775248e-06	32	3.833512491687448e-06
414	6.239080121062556e-06	32	3.750841680988561e-06
415	5.4108384235578424e-06	29	3.1675869440974537e-06
416	5.7348473720834895e-06	33	3.43382653606752e-06
417	4.750327475362313e-06	30	2.399145343116304e-06
418	6.494852362646533e-06	33	4.254531421680798e-06
419	5.046515830691771e-06	21	2.374946054511168e-06
420	5.403683630558362e-06	30	3.189902495241922e-06
421	6.966493839667298e-06	29	4.3525139869787414e-06
422	5.224176483225662e-06	29	2.826891223671876e-06
423	5.097998574996001e-06	28	2.4287018070653164e-06
424	4.755963837806916e-06	33	2.5871214818370605e-06
425	5.823916458595068e-06	23	2.9601091932165707e-06
426	6.038932097593977e-06	26	3.505649560616253e-06
427	4.693802171809943e-06	29	2.2579679801629773e-06
428	5.0238174159929516e-06	28	2.6610498159575517e-06
429	4.828674937644793e-06	26	2.381647934787068e-06
430	5.045968837986268e-06	21	2.2592730829821987e-06
431	6.233514771988784e-06	31	3.942628392254875e-06
432	5.501477910732711e-06	30	3.242684039176992e-06
433	5.931143758947081e-06	30	3.6176332284362124e-06
434	6.652295753808732e-06	27	4.173009876240873e-06
435	1.0415919885347122e-05	27	7.834319757777495e-06
436	5.485693163469969e-06	28	2.8569762921360114e-06
437	4.099706600668938e-06	23	1.6226265073865637e-06
438	5.204919197688534e-06	31	3.062581114659897e-06
439	6.335527113641109e-06	26	3.6406483336015774e-06
440	5.1357223069364475e-06	26	2.6445110862366386e-06
441	5.635540698570932e-06	31	3.218547714470096e-06
442	5.035265036940825e-06	35	2.951613408680213e-06
443	4.441740795514553e-06	25	1.9714211815271128e-06
444	5.964879576970065e-06	30	3.51267556003909e-06
445	5.462834705297922e-06	25	3.0501516208552054e-06
446	6.563686421760119e-06	32	4.1581314764777455e-06
447	7.600368870179944e-06	33	5.4684273774527075e-06
448	5.110020818866408e-06	27	2.5299205528776965e-06
449	4.939686526296633e-06	24	2.3756613126184664e-06
450	6.6780474929926245e-06	27	4.139297470515212e-06
451	4.779850111169282e-06	30	2.5833665752232217e-06
452	5.438737175102133e-06	27	2.988182288749187e-06
453	5.85391939537283e-06	31	3.4528087334331667e-06
454	4.446755203657066e-06	26	2.054795258267828e-06
455	5.472727675304495e-06	26	2.910817206006876e-06
456	5.927084130571197e-06	30	3.4313424918815124e-06
457	4.979969923995494e-06	29	2.584569341839398e-06
458	5.23203523096224e-06	26	2.842512670570538e-06
459	6.040485769751402e-06	30	3.802229544523269e-06
460	5.014290691817863e-06	21	2.4169382317492557e-06
461	4.7792132576362e-06	26	2.416898585013471e-06
462	5.2903945383884236e-06	27	2.783975164308072e-06
463	4.910578992714263e-06	28	2.5690908830728374e-06
464	6.177295667835706e-06	27	3.7850862037925776e-06
465	5.852835469942595e-06	26	3.139769531141154e-06
466	5.092972829242066e-06	33	2.899680854154477e-06
467	5.349162630489106e-06	26	2.7544105225559095e-06
468	6.1289737261819265e-06	34	3.8049415337714704e-06
469	5.0141429535892845e-06	29	2.754267368141209e-06
470	1.2067579618636287e-05	35	9.733043700151707e-06
471	5.716295228112608e-06	32	3.333209328661964e-06
472	4.517986397213108e-06	28	2.270306833833683e-06
473	4.49670521819569e-06	26	2.1226966416832e-06
474	5.033172546097716e-06	27	2.6023797794516954e-06
475	4.873376093490796e-06	32	2.613093255399011e-06
476	5.099174248780851e-06	22	2.3302653520795216e-06
477	5.152683132518246e-06	30	2.9219988501643778e-06
478	5.300468180661733e-06	28	2.8252506998715154e-06
479	6.078016778317737e-06	26	3.4240933019521274e-06
480	5.639494060929939e-06	32	3.2114622800223062e-06
481	5.5650273157028825e-06	27	3.115823195142999e-06
482	5.154135857621543e-06	28	2.6078805290866308e-06
483	4.223011168116416e-06	24	1.9408671492871985e-06
484	6.790146345205464e-06	32	4.405904704938705e-06
485	5.921756477145185e-06	30	3.319394665567691e-06
486	6.612914649707484e-06	26	4.245367770945839e-06
487	5.956087301805086e-06	28	3.1827981035101415e-06
488	5.237707524793321e-06	36	3.2312853754492653e-06
489	6.6992625753609324e-06	34	4.208619352962056e-06
490	5.145289503828124e-06	24	2.7449087485209928e-06
491	5.301862278691877e-06	27	2.8773396950081036e-06
492	4.343321909192824e-06	23	1.917493828735746e-06
493	7.257504542913523e-06	30	4.784241481503212e-06
494	5.5470656052912085e-06	32	3.252950031857239e-06
495	5.935512864368043e-06	29	3.4651079751634815e-06
496	7.396044434299354e-06	32	4.817346983049373e-06
497	5.071967935434267e-06	26	2.345115064449004e-06
498	5.651235970023268e-06	31	3.375264279967051e-06
499	5.362947171138514e-06	31	3.0654446090410144e-06
500	6.2571593264910615e-06	25	3.7749754300433303e-06
501	6.566352331725748e-06	31	3.93877119367979e-06
502	5.76346461423995e-06	26	3.1799772045330086e-06
503	6.435665070050076e-06	29	3.902767857967923e-06
504	6.34394095933834e-06	31	3.88645497844297e-06
505	5.923097263141448e-06	32	3.7849345611415213e-06
506	5.998533973544034e-06	33	3.7744956894107826e-06
507	5.174163126376353e-06	28	2.6741050332538823e-06
508	4.59270889768875e-06	26	2.10117449987639e-06
509	5.3752998333977274e-06	32	3.2119368026027385e-06
510	5.446932492938861e-06	25	2.746237515136045e-06
511	5.551887240338553e-06	35	3.283853272688296e-06
512	4.482606550367529e-06	29	2.4067268999434795e-06
513	6.108435210926459e-06	38	4.040550202302047e-06
514	5.734938490376987e-06	38	3.7544506652298414e-06
515	5.819530222420267e-06	37	3.681016571750742e-06
516	5.026366656004648e-06	27	2.7067483620487062e-06
517	7.102439406187826e-06	29	4.56938728403332e-06
518	4.6597248838055065e-06	26	2.1025801730778334e-06
519	8.542931618960453e-06	31	5.98713937256451e-06
520	4.6056160809792e-06	27	2.228967833145513e-06
521	5.587923859588623e-06	28	3.3185096189583225e-06
522	5.38298507712327e-06	31	2.9651378129874923e-06
523	3.962256599768846e-06	22	1.5990179670146887e-06
